OU Size: 4x4
layer,time_s,energy_J
8,1.888955e-05,8.469259e-05
9,1.912210e-05,1.693852e-04
10,1.928085e-05,1.693852e-04
11,4.739909e-06,4.234630e-05
12,4.726895e-06,4.234630e-05
13,4.782593e-06,4.234630e-05
14,2.323644e-09,9.410320e-08
15,2.665228e-08,1.536374e-06
16,2.441762e-08,3.750912e-07
Total,,,
Latency (max),4.304729e-04,
Energy (sum),,1.407373e-03,
EDP, , ,6.058360e-07

OU Size: 40x44
layer,time_s,energy_J
1,1.834401e-05,7.943832e-06
2,3.913390e-04,1.694684e-04
3,1.956695e-04,8.473421e-05
4,3.295493e-04,1.694684e-04
5,7.346349e-05,8.473421e-05
6,7.115464e-05,1.694684e-04
7,6.828995e-05,1.694684e-04
8,1.717232e-05,8.473421e-05
9,1.738373e-05,1.694684e-04
10,1.752805e-05,1.694684e-04
11,4.309008e-06,4.236711e-05
12,4.297177e-06,4.236711e-05
13,4.347812e-06,4.236711e-05
14,2.112403e-09,9.414944e-08
15,2.422934e-08,1.537129e-06
16,2.219784e-08,3.752755e-07
Total,,,
Latency (max),3.913390e-04,
Energy (sum),,1.408065e-03,
EDP, , ,5.510306e-07

OU Size: 40x48
layer,time_s,energy_J
1,1.681535e-05,7.947734e-06
2,3.587274e-04,1.695517e-04
3,1.793637e-04,8.477583e-05
4,3.020869e-04,1.695517e-04
5,6.734153e-05,8.477583e-05
6,6.522509e-05,1.695517e-04
7,6.259912e-05,1.695517e-04
8,1.574129e-05,8.477583e-05
9,1.593508e-05,1.695517e-04
10,1.606737e-05,1.695517e-04
11,3.949924e-06,4.238791e-05
12,3.939079e-06,4.238791e-05
13,3.985494e-06,4.238791e-05
14,1.936370e-09,9.419569e-08
15,2.221023e-08,1.537884e-06
16,2.034802e-08,3.754598e-07
Total,,,
Latency (max),3.587274e-04,
Energy (sum),,1.408756e-03,
EDP, , ,5.053595e-07

OU Size: 40x52
layer,time_s,energy_J
1,1.552186e-05,7.951636e-06
2,3.311330e-04,1.696349e-04
3,1.655665e-04,8.481745e-05
4,2.788494e-04,1.696349e-04
5,6.216142e-05,8.481745e-05
6,6.020778e-05,1.696349e-04
7,5.778380e-05,1.696349e-04
8,1.453042e-05,8.481745e-05
9,1.470931e-05,1.696349e-04
10,1.483142e-05,1.696349e-04
11,3.646084e-06,4.240872e-05
12,3.636073e-06,4.240872e-05
13,3.678918e-06,4.240872e-05
14,1.787418e-09,9.424193e-08
15,2.050175e-08,1.538638e-06
16,1.878278e-08,3.756442e-07
Total,,,
Latency (max),3.311330e-04,
Energy (sum),,1.409448e-03,
EDP, , ,4.667147e-07

OU Size: 40x56
layer,time_s,energy_J
1,1.441315e-05,7.955537e-06
2,3.074806e-04,1.697181e-04
3,1.537403e-04,8.485906e-05
4,2.589316e-04,1.697181e-04
5,5.772131e-05,8.485906e-05
6,5.590722e-05,1.697181e-04
7,5.365639e-05,1.697181e-04
8,1.349254e-05,8.485906e-05
9,1.365864e-05,1.697181e-04
10,1.377204e-05,1.697181e-04
11,3.385649e-06,4.242953e-05
12,3.376353e-06,4.242953e-05
13,3.416138e-06,4.242953e-05
14,1.659746e-09,9.428817e-08
15,1.903734e-08,1.539393e-06
16,1.744116e-08,3.758285e-07
Total,,,
Latency (max),3.074806e-04,
Energy (sum),,1.410140e-03,
EDP, , ,4.335906e-07

OU Size: 40x60
layer,time_s,energy_J
1,1.345228e-05,7.959439e-06
2,2.869819e-04,1.698014e-04
3,1.434910e-04,8.490068e-05
4,2.416695e-04,1.698014e-04
5,5.387323e-05,8.490068e-05
6,5.218007e-05,1.698014e-04
7,5.007929e-05,1.698014e-04
8,1.259303e-05,8.490068e-05
9,1.274807e-05,1.698014e-04
10,1.285390e-05,1.698014e-04
11,3.159939e-06,4.245034e-05
12,3.151263e-06,4.245034e-05
13,3.188395e-06,4.245034e-05
14,1.549096e-09,9.433441e-08
15,1.776818e-08,1.540148e-06
16,1.627841e-08,3.760128e-07
Total,,,
Latency (max),2.869819e-04,
Energy (sum),,1.410831e-03,
EDP, , ,4.048830e-07

OU Size: 40x64
layer,time_s,energy_J
1,1.261151e-05,7.963341e-06
2,2.690455e-04,1.698846e-04
3,1.345228e-04,8.494230e-05
4,2.265652e-04,1.698846e-04
5,5.050615e-05,8.494230e-05
6,4.891882e-05,1.698846e-04
7,4.694934e-05,1.698846e-04
8,1.180597e-05,8.494230e-05
9,1.195131e-05,1.698846e-04
10,1.205053e-05,1.698846e-04
11,2.962443e-06,4.247115e-05
12,2.954309e-06,4.247115e-05
13,2.989121e-06,4.247115e-05
14,1.452277e-09,9.438066e-08
15,1.665767e-08,1.540903e-06
16,1.526101e-08,3.761971e-07
Total,,,
Latency (max),2.690455e-04,
Energy (sum),,1.411523e-03,
EDP, , ,3.797639e-07

OU Size: 44x4
layer,time_s,energy_J
1,1.834401e-04,8.694907e-06
2,3.913390e-03,1.854913e-04
3,1.956695e-03,9.274567e-05
4,3.295493e-03,1.854913e-04
5,7.346349e-04,9.274567e-05
6,7.115464e-04,1.854913e-04
7,6.828995e-04,1.854913e-04
8,1.717232e-04,9.274567e-05
9,1.738373e-04,1.854913e-04
10,1.752805e-04,1.854913e-04
11,4.309008e-05,4.637284e-05
12,4.297177e-05,4.637284e-05
13,4.347812e-05,4.637284e-05
14,2.112403e-08,1.030511e-07
15,2.422934e-07,1.682461e-06
16,2.219784e-07,4.107571e-07
Total,,,
Latency (max),3.913390e-03,
Energy (sum),,1.541195e-03,
EDP, , ,6.031296e-06

OU Size: 44x8
layer,time_s,energy_J
1,9.172007e-05,8.698808e-06
2,1.956695e-03,1.855746e-04
3,9.783474e-04,9.278729e-05
4,1.647747e-03,1.855746e-04
5,3.673175e-04,9.278729e-05
6,3.557732e-04,1.855746e-04
7,3.414497e-04,1.855746e-04
8,8.586160e-05,9.278729e-05
9,8.691863e-05,1.855746e-04
10,8.764023e-05,1.855746e-04
11,2.154504e-05,4.639364e-05
12,2.148589e-05,4.639364e-05
13,2.173906e-05,4.639364e-05
14,1.056202e-08,1.030973e-07
15,1.211467e-07,1.683216e-06
16,1.109892e-07,4.109414e-07
Total,,,
Latency (max),1.956695e-03,
Energy (sum),,1.541886e-03,
EDP, , ,3.017001e-06

OU Size: 44x12
layer,time_s,energy_J
1,6.114671e-05,8.702710e-06
2,1.304463e-03,1.856578e-04
3,6.522316e-04,9.282891e-05
4,1.098498e-03,1.856578e-04
5,2.448783e-04,9.282891e-05
6,2.371821e-04,1.856578e-04
7,2.276332e-04,1.856578e-04
8,5.724106e-05,9.282891e-05
9,5.794575e-05,1.856578e-04
10,5.842682e-05,1.856578e-04
11,1.436336e-05,4.641445e-05
12,1.432392e-05,4.641445e-05
13,1.449271e-05,4.641445e-05
14,7.041345e-09,1.031436e-07
15,8.076448e-08,1.683971e-06
16,7.399279e-08,4.111258e-07
Total,,,
Latency (max),1.304463e-03,
Energy (sum),,1.542578e-03,
EDP, , ,2.012236e-06

OU Size: 44x16
layer,time_s,energy_J
1,4.586003e-05,8.706612e-06
2,9.783474e-04,1.857411e-04
3,4.891737e-04,9.287053e-05
4,8.238733e-04,1.857411e-04
5,1.836587e-04,9.287053e-05
6,1.778866e-04,1.857411e-04
7,1.707249e-04,1.857411e-04
8,4.293080e-05,9.287053e-05
9,4.345931e-05,1.857411e-04
10,4.382011e-05,1.857411e-04
11,1.077252e-05,4.643526e-05
12,1.074294e-05,4.643526e-05
13,1.086953e-05,4.643526e-05
14,5.281008e-09,1.031898e-07
15,6.057336e-08,1.684726e-06
16,5.549459e-08,4.113101e-07
Total,,,
Latency (max),9.783474e-04,
Energy (sum),,1.543270e-03,
EDP, , ,1.509854e-06

OU Size: 44x20
layer,time_s,energy_J
1,3.668803e-05,8.710513e-06
2,7.826779e-04,1.858243e-04
3,3.913390e-04,9.291214e-05
4,6.590987e-04,1.858243e-04
5,1.469270e-04,9.291214e-05
6,1.423093e-04,1.858243e-04
7,1.365799e-04,1.858243e-04
8,3.434464e-05,9.291214e-05
9,3.476745e-05,1.858243e-04
10,3.505609e-05,1.858243e-04
11,8.618016e-06,4.645607e-05
12,8.594354e-06,4.645607e-05
13,8.695623e-06,4.645607e-05
14,4.224807e-09,1.032361e-07
15,4.845869e-08,1.685481e-06
16,4.439567e-08,4.114944e-07
Total,,,
Latency (max),7.826779e-04,
Energy (sum),,1.543961e-03,
EDP, , ,1.208424e-06

OU Size: 44x24
layer,time_s,energy_J
1,3.057336e-05,8.714415e-06
2,6.522316e-04,1.859075e-04
3,3.261158e-04,9.295376e-05
4,5.492489e-04,1.859075e-04
5,1.224392e-04,9.295376e-05
6,1.185911e-04,1.859075e-04
7,1.138166e-04,1.859075e-04
8,2.862053e-05,9.295376e-05
9,2.897288e-05,1.859075e-04
10,2.921341e-05,1.859075e-04
11,7.181680e-06,4.647688e-05
12,7.161962e-06,4.647688e-05
13,7.246353e-06,4.647688e-05
14,3.520672e-09,1.032823e-07
15,4.038224e-08,1.686236e-06
16,3.699639e-08,4.116787e-07
Total,,,
Latency (max),6.522316e-04,
Energy (sum),,1.544653e-03,
EDP, , ,1.007471e-06

OU Size: 44x28
layer,time_s,energy_J
1,2.620573e-05,8.718317e-06
2,5.590557e-04,1.859908e-04
3,2.795278e-04,9.299538e-05
4,4.707848e-04,1.859908e-04
5,1.049478e-04,9.299538e-05
6,1.016495e-04,1.859908e-04
7,9.755707e-05,1.859908e-04
8,2.453188e-05,9.299538e-05
9,2.483389e-05,1.859908e-04
10,2.504006e-05,1.859908e-04
11,6.155726e-06,4.649769e-05
12,6.138824e-06,4.649769e-05
13,6.211160e-06,4.649769e-05
14,3.017719e-09,1.033286e-07
15,3.461335e-08,1.686991e-06
16,3.171119e-08,4.118630e-07
Total,,,
Latency (max),5.590557e-04,
Energy (sum),,1.545344e-03,
EDP, , ,8.639335e-07

OU Size: 44x32
layer,time_s,energy_J
1,2.293002e-05,8.722219e-06
2,4.891737e-04,1.860740e-04
3,2.445869e-04,9.303700e-05
4,4.119367e-04,1.860740e-04
5,9.182936e-05,9.303700e-05
6,8.894331e-05,1.860740e-04
7,8.536243e-05,1.860740e-04
8,2.146540e-05,9.303700e-05
9,2.172966e-05,1.860740e-04
10,2.191006e-05,1.860740e-04
11,5.386260e-06,4.651850e-05
12,5.371471e-06,4.651850e-05
13,5.434765e-06,4.651850e-05
14,2.640504e-09,1.033748e-07
15,3.028668e-08,1.687746e-06
16,2.774729e-08,4.120474e-07
Total,,,
Latency (max),4.891737e-04,
Energy (sum),,1.546036e-03,
EDP, , ,7.562801e-07

OU Size: 44x36
layer,time_s,energy_J
1,2.038224e-05,8.726120e-06
2,4.348211e-04,1.861572e-04
3,2.174105e-04,9.307862e-05
4,3.661659e-04,1.861572e-04
5,8.162610e-05,9.307862e-05
6,7.906072e-05,1.861572e-04
7,7.587772e-05,1.861572e-04
8,1.908035e-05,9.307862e-05
9,1.931525e-05,1.861572e-04
10,1.947561e-05,1.861572e-04
11,4.787787e-06,4.653931e-05
12,4.774641e-06,4.653931e-05
13,4.830902e-06,4.653931e-05
14,2.347115e-09,1.034210e-07
15,2.692149e-08,1.688501e-06
16,2.466426e-08,4.122317e-07
Total,,,
Latency (max),4.348211e-04,
Energy (sum),,1.546727e-03,
EDP, , ,6.725497e-07

OU Size: 44x40
layer,time_s,energy_J
1,1.834401e-05,8.730022e-06
2,3.913390e-04,1.862405e-04
3,1.956695e-04,9.312023e-05
4,3.295493e-04,1.862405e-04
5,7.346349e-05,9.312023e-05
6,7.115464e-05,1.862405e-04
7,6.828995e-05,1.862405e-04
8,1.717232e-05,9.312023e-05
9,1.738373e-05,1.862405e-04
10,1.752805e-05,1.862405e-04
11,4.309008e-06,4.656012e-05
12,4.297177e-06,4.656012e-05
13,4.347812e-06,4.656012e-05
14,2.112403e-09,1.034673e-07
15,2.422934e-08,1.689256e-06
16,2.219784e-08,4.124160e-07
Total,,,
Latency (max),3.913390e-04,
Energy (sum),,1.547419e-03,
EDP, , ,6.055654e-07

OU Size: 44x44
layer,time_s,energy_J
1,1.667638e-05,8.733924e-06
2,3.557627e-04,1.863237e-04
3,1.778813e-04,9.316185e-05
4,2.995903e-04,1.863237e-04
5,6.678499e-05,9.316185e-05
6,6.468604e-05,1.863237e-04
7,6.208177e-05,1.863237e-04
8,1.561120e-05,9.316185e-05
9,1.580339e-05,1.863237e-04
10,1.593459e-05,1.863237e-04
11,3.917280e-06,4.658093e-05
12,3.906525e-06,4.658093e-05
13,3.952556e-06,4.658093e-05
14,1.920367e-09,1.035135e-07
15,2.202668e-08,1.690011e-06
16,2.017985e-08,4.126003e-07
Total,,,
Latency (max),3.557627e-04,
Energy (sum),,1.548111e-03,
EDP, , ,5.507600e-07

OU Size: 44x48
layer,time_s,energy_J
1,1.528668e-05,8.737825e-06
2,3.261158e-04,1.864069e-04
3,1.630579e-04,9.320347e-05
4,2.746244e-04,1.864069e-04
5,6.121958e-05,9.320347e-05
6,5.929554e-05,1.864069e-04
7,5.690829e-05,1.864069e-04
8,1.431027e-05,9.320347e-05
9,1.448644e-05,1.864069e-04
10,1.460670e-05,1.864069e-04
11,3.590840e-06,4.660173e-05
12,3.580981e-06,4.660173e-05
13,3.623176e-06,4.660173e-05
14,1.760336e-09,1.035598e-07
15,2.019112e-08,1.690766e-06
16,1.849820e-08,4.127846e-07
Total,,,
Latency (max),3.261158e-04,
Energy (sum),,1.548802e-03,
EDP, , ,5.050889e-07

OU Size: 44x52
layer,time_s,energy_J
1,1.411078e-05,8.741727e-06
2,3.010300e-04,1.864902e-04
3,1.505150e-04,9.324509e-05
4,2.534995e-04,1.864902e-04
5,5.651038e-05,9.324509e-05
6,5.473434e-05,1.864902e-04
7,5.253073e-05,1.864902e-04
8,1.320948e-05,9.324509e-05
9,1.337210e-05,1.864902e-04
10,1.348311e-05,1.864902e-04
11,3.314622e-06,4.662254e-05
12,3.305521e-06,4.662254e-05
13,3.344471e-06,4.662254e-05
14,1.624926e-09,1.036060e-07
15,1.863796e-08,1.691521e-06
16,1.707526e-08,4.129690e-07
Total,,,
Latency (max),3.010300e-04,
Energy (sum),,1.549494e-03,
EDP, , ,4.664441e-07

OU Size: 44x56
layer,time_s,energy_J
1,1.310287e-05,8.745629e-06
2,2.795278e-04,1.865734e-04
3,1.397639e-04,9.328671e-05
4,2.353924e-04,1.865734e-04
5,5.247392e-05,9.328671e-05
6,5.082475e-05,1.865734e-04
7,4.877853e-05,1.865734e-04
8,1.226594e-05,9.328671e-05
9,1.241695e-05,1.865734e-04
10,1.252003e-05,1.865734e-04
11,3.077863e-06,4.664335e-05
12,3.069412e-06,4.664335e-05
13,3.105580e-06,4.664335e-05
14,1.508860e-09,1.036522e-07
15,1.730667e-08,1.692276e-06
16,1.585560e-08,4.131533e-07
Total,,,
Latency (max),2.795278e-04,
Energy (sum),,1.550185e-03,
EDP, , ,4.333199e-07

OU Size: 44x60
layer,time_s,energy_J
1,1.222934e-05,8.749530e-06
2,2.608926e-04,1.866566e-04
3,1.304463e-04,9.332832e-05
4,2.196996e-04,1.866566e-04
5,4.897566e-05,9.332832e-05
6,4.743643e-05,1.866566e-04
7,4.552663e-05,1.866566e-04
8,1.144821e-05,9.332832e-05
9,1.158915e-05,1.866566e-04
10,1.168536e-05,1.866566e-04
11,2.872672e-06,4.666416e-05
12,2.864785e-06,4.666416e-05
13,2.898541e-06,4.666416e-05
14,1.408269e-09,1.036985e-07
15,1.615290e-08,1.693031e-06
16,1.479856e-08,4.133376e-07
Total,,,
Latency (max),2.608926e-04,
Energy (sum),,1.550877e-03,
EDP, , ,4.046124e-07

OU Size: 44x64
layer,time_s,energy_J
1,1.146501e-05,8.753432e-06
2,2.445869e-04,1.867399e-04
3,1.222934e-04,9.336994e-05
4,2.059683e-04,1.867399e-04
5,4.591468e-05,9.336994e-05
6,4.447165e-05,1.867399e-04
7,4.268122e-05,1.867399e-04
8,1.073270e-05,9.336994e-05
9,1.086483e-05,1.867399e-04
10,1.095503e-05,1.867399e-04
11,2.693130e-06,4.668497e-05
12,2.685736e-06,4.668497e-05
13,2.717382e-06,4.668497e-05
14,1.320252e-09,1.037447e-07
15,1.514334e-08,1.693786e-06
16,1.387365e-08,4.135219e-07
Total,,,
Latency (max),2.445869e-04,
Energy (sum),,1.551569e-03,
EDP, , ,3.794933e-07

OU Size: 48x4
layer,time_s,energy_J
1,1.681535e-04,9.484998e-06
2,3.587274e-03,2.023466e-04
3,1.793637e-03,1.011733e-04
4,3.020869e-03,2.023466e-04
5,6.734153e-04,1.011733e-04
6,6.522509e-04,2.023466e-04
7,6.259912e-04,2.023466e-04
8,1.574129e-04,1.011733e-04
9,1.593508e-04,2.023466e-04
10,1.606737e-04,2.023466e-04
11,3.949924e-05,5.058666e-05
12,3.939079e-05,5.058666e-05
13,3.985494e-05,5.058666e-05
14,1.936370e-08,1.124152e-07
15,2.221023e-07,1.835344e-06
16,2.034802e-07,4.480819e-07
Total,,,
Latency (max),3.587274e-03,
Energy (sum),,1.681241e-03,
EDP, , ,6.031070e-06

OU Size: 48x8
layer,time_s,energy_J
1,8.407673e-05,9.488900e-06
2,1.793637e-03,2.024299e-04
3,8.968185e-04,1.012149e-04
4,1.510434e-03,2.024299e-04
5,3.367077e-04,1.012149e-04
6,3.261255e-04,2.024299e-04
7,3.129956e-04,2.024299e-04
8,7.870646e-05,1.012149e-04
9,7.967541e-05,2.024299e-04
10,8.033687e-05,2.024299e-04
11,1.974962e-05,5.060747e-05
12,1.969539e-05,5.060747e-05
13,1.992747e-05,5.060747e-05
14,9.681849e-09,1.124614e-07
15,1.110512e-07,1.836099e-06
16,1.017401e-07,4.482662e-07
Total,,,
Latency (max),1.793637e-03,
Energy (sum),,1.681932e-03,
EDP, , ,3.016775e-06

OU Size: 48x12
layer,time_s,energy_J
1,5.605115e-05,9.492801e-06
2,1.195758e-03,2.025131e-04
3,5.978790e-04,1.012565e-04
4,1.006956e-03,2.025131e-04
5,2.244718e-04,1.012565e-04
6,2.174170e-04,2.025131e-04
7,2.086637e-04,2.025131e-04
8,5.247098e-05,1.012565e-04
9,5.311694e-05,2.025131e-04
10,5.355792e-05,2.025131e-04
11,1.316641e-05,5.062827e-05
12,1.313026e-05,5.062827e-05
13,1.328498e-05,5.062827e-05
14,6.454566e-09,1.125077e-07
15,7.403410e-08,1.836853e-06
16,6.782672e-08,4.484506e-07
Total,,,
Latency (max),1.195758e-03,
Energy (sum),,1.682624e-03,
EDP, , ,2.012011e-06

OU Size: 48x16
layer,time_s,energy_J
1,4.203837e-05,9.496703e-06
2,8.968185e-04,2.025963e-04
3,4.484092e-04,1.012982e-04
4,7.552172e-04,2.025963e-04
5,1.683538e-04,1.012982e-04
6,1.630627e-04,2.025963e-04
7,1.564978e-04,2.025963e-04
8,3.935323e-05,1.012982e-04
9,3.983771e-05,2.025963e-04
10,4.016844e-05,2.025963e-04
11,9.874810e-06,5.064908e-05
12,9.847697e-06,5.064908e-05
13,9.963735e-06,5.064908e-05
14,4.840924e-09,1.125539e-07
15,5.552558e-08,1.837608e-06
16,5.087004e-08,4.486349e-07
Total,,,
Latency (max),8.968185e-04,
Energy (sum),,1.683315e-03,
EDP, , ,1.509628e-06

OU Size: 48x20
layer,time_s,energy_J
1,3.363069e-05,9.500605e-06
2,7.174548e-04,2.026796e-04
3,3.587274e-04,1.013398e-04
4,6.041738e-04,2.026796e-04
5,1.346831e-04,1.013398e-04
6,1.304502e-04,2.026796e-04
7,1.251982e-04,2.026796e-04
8,3.148259e-05,1.013398e-04
9,3.187016e-05,2.026796e-04
10,3.213475e-05,2.026796e-04
11,7.899848e-06,5.066989e-05
12,7.878158e-06,5.066989e-05
13,7.970988e-06,5.066989e-05
14,3.872740e-09,1.126001e-07
15,4.442046e-08,1.838363e-06
16,4.069603e-08,4.488192e-07
Total,,,
Latency (max),7.174548e-04,
Energy (sum),,1.684007e-03,
EDP, , ,1.208199e-06

OU Size: 48x24
layer,time_s,energy_J
1,2.802558e-05,9.504507e-06
2,5.978790e-04,2.027628e-04
3,2.989395e-04,1.013814e-04
4,5.034781e-04,2.027628e-04
5,1.122359e-04,1.013814e-04
6,1.087085e-04,2.027628e-04
7,1.043319e-04,2.027628e-04
8,2.623549e-05,1.013814e-04
9,2.655847e-05,2.027628e-04
10,2.677896e-05,2.027628e-04
11,6.583207e-06,5.069070e-05
12,6.565132e-06,5.069070e-05
13,6.642490e-06,5.069070e-05
14,3.227283e-09,1.126464e-07
15,3.701705e-08,1.839118e-06
16,3.391336e-08,4.490035e-07
Total,,,
Latency (max),5.978790e-04,
Energy (sum),,1.684698e-03,
EDP, , ,1.007246e-06

OU Size: 48x28
layer,time_s,energy_J
1,2.402192e-05,9.508408e-06
2,5.124677e-04,2.028460e-04
3,2.562338e-04,1.014230e-04
4,4.315527e-04,2.028460e-04
5,9.620219e-05,1.014230e-04
6,9.317870e-05,2.028460e-04
7,8.942731e-05,2.028460e-04
8,2.248756e-05,1.014230e-04
9,2.276440e-05,2.028460e-04
10,2.295339e-05,2.028460e-04
11,5.642749e-06,5.071151e-05
12,5.627256e-06,5.071151e-05
13,5.693563e-06,5.071151e-05
14,2.766243e-09,1.126926e-07
15,3.172890e-08,1.839873e-06
16,2.906859e-08,4.491878e-07
Total,,,
Latency (max),5.124677e-04,
Energy (sum),,1.685390e-03,
EDP, , ,8.637079e-07

OU Size: 48x32
layer,time_s,energy_J
1,2.101918e-05,9.512310e-06
2,4.484092e-04,2.029293e-04
3,2.242046e-04,1.014646e-04
4,3.776086e-04,2.029293e-04
5,8.417692e-05,1.014646e-04
6,8.153136e-05,2.029293e-04
7,7.824890e-05,2.029293e-04
8,1.967662e-05,1.014646e-04
9,1.991885e-05,2.029293e-04
10,2.008422e-05,2.029293e-04
11,4.937405e-06,5.073232e-05
12,4.923849e-06,5.073232e-05
13,4.981868e-06,5.073232e-05
14,2.420462e-09,1.127389e-07
15,2.776279e-08,1.840628e-06
16,2.543502e-08,4.493722e-07
Total,,,
Latency (max),4.484092e-04,
Energy (sum),,1.686082e-03,
EDP, , ,7.560545e-07

OU Size: 48x36
layer,time_s,energy_J
1,1.868372e-05,9.516212e-06
2,3.985860e-04,2.030125e-04
3,1.992930e-04,1.015063e-04
4,3.356521e-04,2.030125e-04
5,7.482393e-05,1.015063e-04
6,7.247232e-05,2.030125e-04
7,6.955458e-05,2.030125e-04
8,1.749033e-05,1.015063e-04
9,1.770565e-05,2.030125e-04
10,1.785264e-05,2.030125e-04
11,4.388804e-06,5.075313e-05
12,4.376754e-06,5.075313e-05
13,4.428327e-06,5.075313e-05
14,2.151522e-09,1.127851e-07
15,2.467803e-08,1.841383e-06
16,2.260891e-08,4.495565e-07
Total,,,
Latency (max),3.985860e-04,
Energy (sum),,1.686773e-03,
EDP, , ,6.723241e-07

OU Size: 48x40
layer,time_s,energy_J
1,1.681535e-05,9.520113e-06
2,3.587274e-04,2.030957e-04
3,1.793637e-04,1.015479e-04
4,3.020869e-04,2.030957e-04
5,6.734153e-05,1.015479e-04
6,6.522509e-05,2.030957e-04
7,6.259912e-05,2.030957e-04
8,1.574129e-05,1.015479e-04
9,1.593508e-05,2.030957e-04
10,1.606737e-05,2.030957e-04
11,3.949924e-06,5.077394e-05
12,3.939079e-06,5.077394e-05
13,3.985494e-06,5.077394e-05
14,1.936370e-09,1.128314e-07
15,2.221023e-08,1.842138e-06
16,2.034802e-08,4.497408e-07
Total,,,
Latency (max),3.587274e-04,
Energy (sum),,1.687465e-03,
EDP, , ,6.053398e-07

OU Size: 48x44
layer,time_s,energy_J
1,1.528668e-05,9.524015e-06
2,3.261158e-04,2.031790e-04
3,1.630579e-04,1.015895e-04
4,2.746244e-04,2.031790e-04
5,6.121958e-05,1.015895e-04
6,5.929554e-05,2.031790e-04
7,5.690829e-05,2.031790e-04
8,1.431027e-05,1.015895e-04
9,1.448644e-05,2.031790e-04
10,1.460670e-05,2.031790e-04
11,3.590840e-06,5.079475e-05
12,3.580981e-06,5.079475e-05
13,3.623176e-06,5.079475e-05
14,1.760336e-09,1.128776e-07
15,2.019112e-08,1.842893e-06
16,1.849820e-08,4.499251e-07
Total,,,
Latency (max),3.261158e-04,
Energy (sum),,1.688156e-03,
EDP, , ,5.505345e-07

OU Size: 48x48
layer,time_s,energy_J
1,1.401279e-05,9.527917e-06
2,2.989395e-04,2.032622e-04
3,1.494697e-04,1.016311e-04
4,2.517391e-04,2.032622e-04
5,5.611794e-05,1.016311e-04
6,5.435424e-05,2.032622e-04
7,5.216593e-05,2.032622e-04
8,1.311774e-05,1.016311e-04
9,1.327924e-05,2.032622e-04
10,1.338948e-05,2.032622e-04
11,3.291603e-06,5.081556e-05
12,3.282566e-06,5.081556e-05
13,3.321245e-06,5.081556e-05
14,1.613641e-09,1.129238e-07
15,1.850853e-08,1.843648e-06
16,1.695668e-08,4.501094e-07
Total,,,
Latency (max),2.989395e-04,
Energy (sum),,1.688848e-03,
EDP, , ,5.048633e-07

OU Size: 48x52
layer,time_s,energy_J
1,1.293488e-05,9.531818e-06
2,2.759441e-04,2.033455e-04
3,1.379721e-04,1.016727e-04
4,2.323745e-04,2.033455e-04
5,5.180118e-05,1.016727e-04
6,5.017315e-05,2.033455e-04
7,4.815317e-05,2.033455e-04
8,1.210869e-05,1.016727e-04
9,1.225776e-05,2.033455e-04
10,1.235952e-05,2.033455e-04
11,3.038403e-06,5.083636e-05
12,3.030061e-06,5.083636e-05
13,3.065765e-06,5.083636e-05
14,1.489515e-09,1.129701e-07
15,1.708479e-08,1.844403e-06
16,1.565232e-08,4.502938e-07
Total,,,
Latency (max),2.759441e-04,
Energy (sum),,1.689540e-03,
EDP, , ,4.662185e-07

OU Size: 48x56
layer,time_s,energy_J
1,1.201096e-05,9.535720e-06
2,2.562338e-04,2.034287e-04
3,1.281169e-04,1.017143e-04
4,2.157763e-04,2.034287e-04
5,4.810110e-05,1.017143e-04
6,4.658935e-05,2.034287e-04
7,4.471366e-05,2.034287e-04
8,1.124378e-05,1.017143e-04
9,1.138220e-05,2.034287e-04
10,1.147670e-05,2.034287e-04
11,2.821374e-06,5.085717e-05
12,2.813628e-06,5.085717e-05
13,2.846781e-06,5.085717e-05
14,1.383121e-09,1.130163e-07
15,1.586445e-08,1.845158e-06
16,1.453430e-08,4.504781e-07
Total,,,
Latency (max),2.562338e-04,
Energy (sum),,1.690231e-03,
EDP, , ,4.330944e-07

OU Size: 48x60
layer,time_s,energy_J
1,1.121023e-05,9.539622e-06
2,2.391516e-04,2.035119e-04
3,1.195758e-04,1.017560e-04
4,2.013913e-04,2.035119e-04
5,4.489436e-05,1.017560e-04
6,4.348339e-05,2.035119e-04
7,4.173275e-05,2.035119e-04
8,1.049420e-05,1.017560e-04
9,1.062339e-05,2.035119e-04
10,1.071158e-05,2.035119e-04
11,2.633283e-06,5.087798e-05
12,2.626053e-06,5.087798e-05
13,2.656996e-06,5.087798e-05
14,1.290913e-09,1.130626e-07
15,1.480682e-08,1.845913e-06
16,1.356534e-08,4.506624e-07
Total,,,
Latency (max),2.391516e-04,
Energy (sum),,1.690923e-03,
EDP, , ,4.043868e-07

OU Size: 48x64
layer,time_s,energy_J
1,1.050959e-05,9.543523e-06
2,2.242046e-04,2.035952e-04
3,1.121023e-04,1.017976e-04
4,1.888043e-04,2.035952e-04
5,4.208846e-05,1.017976e-04
6,4.076568e-05,2.035952e-04
7,3.912445e-05,2.035952e-04
8,9.838308e-06,1.017976e-04
9,9.959426e-06,2.035952e-04
10,1.004211e-05,2.035952e-04
11,2.468702e-06,5.089879e-05
12,2.461924e-06,5.089879e-05
13,2.490934e-06,5.089879e-05
14,1.210231e-09,1.131088e-07
15,1.388139e-08,1.846668e-06
