OU Size: 4x4
layer,time_s,energy_J
3,3.386157e-04,1.655251e-04
4,6.772313e-04,3.310502e-04
5,3.386157e-04,1.655251e-04
6,6.772313e-04,3.310502e-04
7,6.772313e-04,3.310502e-04
8,3.386157e-04,1.655251e-04
9,3.832774e-04,3.310502e-04
10,6.772313e-04,3.310502e-04
11,1.103811e-04,8.276256e-05
12,1.693078e-04,8.276256e-05
13,1.510217e-04,8.276256e-05
14,1.462247e-07,1.839174e-07
15,1.677203e-06,3.002723e-06
16,1.095998e-06,7.330867e-07
Total,,,
Latency (max),6.772313e-04,
Energy (sum),,2.750602e-03,
EDP, , ,1.862794e-06

OU Size: 96x4
layer,time_s,energy_J
1,9.735200e-04,1.145340e-05
2,2.076843e-02,2.443392e-04
3,1.038421e-02,1.221696e-04
4,2.076843e-02,2.443392e-04
5,1.038421e-02,1.221696e-04
6,2.076843e-02,2.443392e-04
7,2.076843e-02,2.443392e-04
8,1.038421e-02,1.221696e-04
9,1.175384e-02,2.443392e-04
10,2.076843e-02,2.443392e-04
11,3.385021e-03,6.108479e-05
12,5.192107e-03,6.108479e-05
13,4.631333e-03,6.108479e-05
14,4.484225e-06,1.357444e-07
15,5.143422e-05,2.216228e-06
16,3.361060e-05,5.410714e-07
Total,,,
Latency (max),2.076843e-02,
Energy (sum),,2.030145e-03,
EDP, , ,4.216291e-05

OU Size: 96x8
layer,time_s,energy_J
1,4.867600e-04,1.159971e-05
2,1.038421e-02,2.474605e-04
3,5.192107e-03,1.237303e-04
4,1.038421e-02,2.474605e-04
5,5.192107e-03,1.237303e-04
6,1.038421e-02,2.474605e-04
7,1.038421e-02,2.474605e-04
8,5.192107e-03,1.237303e-04
9,5.876921e-03,2.474605e-04
10,1.038421e-02,2.474605e-04
11,1.692511e-03,6.186513e-05
12,2.596053e-03,6.186513e-05
13,2.315666e-03,6.186513e-05
14,2.242112e-06,1.374785e-07
15,2.571711e-05,2.244540e-06
16,1.680530e-05,5.479834e-07
Total,,,
Latency (max),1.038421e-02,
Energy (sum),,2.056079e-03,
EDP, , ,2.135076e-05

OU Size: 96x12
layer,time_s,energy_J
1,3.245067e-04,1.174602e-05
2,6.922809e-03,2.505819e-04
3,3.461405e-03,1.252909e-04
4,6.922809e-03,2.505819e-04
5,3.461405e-03,1.252909e-04
6,6.922809e-03,2.505819e-04
7,6.922809e-03,2.505819e-04
8,3.461405e-03,1.252909e-04
9,3.917947e-03,2.505819e-04
10,6.922809e-03,2.505819e-04
11,1.128340e-03,6.264547e-05
12,1.730702e-03,6.264547e-05
13,1.543778e-03,6.264547e-05
14,1.494742e-06,1.392126e-07
15,1.714474e-05,2.272851e-06
16,1.120353e-05,5.548954e-07
Total,,,
Latency (max),6.922809e-03,
Energy (sum),,2.082013e-03,
EDP, , ,1.441338e-05

OU Size: 96x16
layer,time_s,energy_J
1,2.433800e-04,1.189234e-05
2,5.192107e-03,2.537032e-04
3,2.596053e-03,1.268516e-04
4,5.192107e-03,2.537032e-04
5,2.596053e-03,1.268516e-04
6,5.192107e-03,2.537032e-04
7,5.192107e-03,2.537032e-04
8,2.596053e-03,1.268516e-04
9,2.938460e-03,2.537032e-04
10,5.192107e-03,2.537032e-04
11,8.462553e-04,6.342580e-05
12,1.298027e-03,6.342580e-05
13,1.157833e-03,6.342580e-05
14,1.121056e-06,1.409467e-07
15,1.285855e-05,2.301163e-06
16,8.402651e-06,5.618074e-07
Total,,,
Latency (max),5.192107e-03,
Energy (sum),,2.107948e-03,
EDP, , ,1.094469e-05

OU Size: 96x20
layer,time_s,energy_J
1,1.947040e-04,1.203865e-05
2,4.153685e-03,2.568246e-04
3,2.076843e-03,1.284123e-04
4,4.153685e-03,2.568246e-04
5,2.076843e-03,1.284123e-04
6,4.153685e-03,2.568246e-04
7,4.153685e-03,2.568246e-04
8,2.076843e-03,1.284123e-04
9,2.350768e-03,2.568246e-04
10,4.153685e-03,2.568246e-04
11,6.770043e-04,6.420614e-05
12,1.038421e-03,6.420614e-05
13,9.262665e-04,6.420614e-05
14,8.968449e-07,1.426808e-07
15,1.028684e-05,2.329474e-06
16,6.722120e-06,5.687194e-07
Total,,,
Latency (max),4.153685e-03,
Energy (sum),,2.133882e-03,
EDP, , ,8.863475e-06

OU Size: 96x24
layer,time_s,energy_J
1,1.622533e-04,1.218496e-05
2,3.461405e-03,2.599459e-04
3,1.730702e-03,1.299730e-04
4,3.461405e-03,2.599459e-04
5,1.730702e-03,1.299730e-04
6,3.461405e-03,2.599459e-04
7,3.461405e-03,2.599459e-04
8,1.730702e-03,1.299730e-04
9,1.958974e-03,2.599459e-04
10,3.461405e-03,2.599459e-04
11,5.641702e-04,6.498648e-05
12,8.653511e-04,6.498648e-05
13,7.718888e-04,6.498648e-05
14,7.473708e-07,1.444149e-07
15,8.572370e-06,2.357786e-06
16,5.601767e-06,5.756314e-07
Total,,,
Latency (max),3.461405e-03,
Energy (sum),,2.159817e-03,
EDP, , ,7.475999e-06

OU Size: 96x28
layer,time_s,energy_J
1,1.390743e-04,1.233128e-05
2,2.966918e-03,2.630673e-04
3,1.483459e-03,1.315336e-04
4,2.966918e-03,2.630673e-04
5,1.483459e-03,1.315336e-04
6,2.966918e-03,2.630673e-04
7,2.966918e-03,2.630673e-04
8,1.483459e-03,1.315336e-04
9,1.679120e-03,2.630673e-04
10,2.966918e-03,2.630673e-04
11,4.835745e-04,6.576682e-05
12,7.417295e-04,6.576682e-05
13,6.616190e-04,6.576682e-05
14,6.406035e-07,1.461490e-07
15,7.347746e-06,2.386098e-06
16,4.801515e-06,5.825434e-07
Total,,,
Latency (max),2.966918e-03,
Energy (sum),,2.185751e-03,
EDP, , ,6.484944e-06

OU Size: 96x32
layer,time_s,energy_J
1,1.216900e-04,1.247759e-05
2,2.596053e-03,2.661886e-04
3,1.298027e-03,1.330943e-04
4,2.596053e-03,2.661886e-04
5,1.298027e-03,1.330943e-04
6,2.596053e-03,2.661886e-04
7,2.596053e-03,2.661886e-04
8,1.298027e-03,1.330943e-04
9,1.469230e-03,2.661886e-04
10,2.596053e-03,2.661886e-04
11,4.231277e-04,6.654715e-05
12,6.490134e-04,6.654715e-05
13,5.789166e-04,6.654715e-05
14,5.605281e-07,1.478831e-07
15,6.429277e-06,2.414409e-06
16,4.201325e-06,5.894554e-07
Total,,,
Latency (max),2.596053e-03,
Energy (sum),,2.211685e-03,
EDP, , ,5.741653e-06

OU Size: 96x36
layer,time_s,energy_J
1,1.081689e-04,1.262390e-05
2,2.307603e-03,2.693100e-04
3,1.153802e-03,1.346550e-04
4,2.307603e-03,2.693100e-04
5,1.153802e-03,1.346550e-04
6,2.307603e-03,2.693100e-04
7,2.307603e-03,2.693100e-04
8,1.153802e-03,1.346550e-04
9,1.305982e-03,2.693100e-04
10,2.307603e-03,2.693100e-04
11,3.761135e-04,6.732749e-05
12,5.769008e-04,6.732749e-05
13,5.145925e-04,6.732749e-05
14,4.982472e-07,1.496172e-07
15,5.714913e-06,2.442721e-06
16,3.734511e-06,5.963674e-07
Total,,,
Latency (max),2.307603e-03,
Energy (sum),,2.237620e-03,
EDP, , ,5.163538e-06

OU Size: 96x40
layer,time_s,energy_J
1,9.735200e-05,1.277022e-05
2,2.076843e-03,2.724313e-04
3,1.038421e-03,1.362157e-04
4,2.076843e-03,2.724313e-04
5,1.038421e-03,1.362157e-04
6,2.076843e-03,2.724313e-04
7,2.076843e-03,2.724313e-04
8,1.038421e-03,1.362157e-04
9,1.175384e-03,2.724313e-04
10,2.076843e-03,2.724313e-04
11,3.385021e-04,6.810783e-05
12,5.192107e-04,6.810783e-05
13,4.631333e-04,6.810783e-05
14,4.484225e-07,1.513512e-07
15,5.143422e-06,2.471032e-06
16,3.361060e-06,6.032794e-07
Total,,,
Latency (max),2.076843e-03,
Energy (sum),,2.263554e-03,
EDP, , ,4.701046e-06

OU Size: 96x44
layer,time_s,energy_J
1,8.850182e-05,1.291653e-05
2,1.888039e-03,2.755527e-04
3,9.440194e-04,1.377763e-04
4,1.888039e-03,2.755527e-04
5,9.440194e-04,1.377763e-04
6,1.888039e-03,2.755527e-04
7,1.888039e-03,2.755527e-04
8,9.440194e-04,1.377763e-04
9,1.068531e-03,2.755527e-04
10,1.888039e-03,2.755527e-04
11,3.077292e-04,6.888816e-05
12,4.720097e-04,6.888816e-05
13,4.210302e-04,6.888816e-05
14,4.076568e-07,1.530853e-07
15,4.675838e-06,2.499344e-06
16,3.055509e-06,6.101914e-07
Total,,,
Latency (max),1.888039e-03,
Energy (sum),,2.289489e-03,
EDP, , ,4.322643e-06

OU Size: 96x48
layer,time_s,energy_J
1,8.112667e-05,1.306284e-05
2,1.730702e-03,2.786740e-04
3,8.653511e-04,1.393370e-04
4,1.730702e-03,2.786740e-04
5,8.653511e-04,1.393370e-04
6,1.730702e-03,2.786740e-04
7,1.730702e-03,2.786740e-04
8,8.653511e-04,1.393370e-04
9,9.794868e-04,2.786740e-04
10,1.730702e-03,2.786740e-04
11,2.820851e-04,6.966850e-05
12,4.326756e-04,6.966850e-05
13,3.859444e-04,6.966850e-05
14,3.736854e-07,1.548194e-07
15,4.286185e-06,2.527655e-06
16,2.800884e-06,6.171034e-07
Total,,,
Latency (max),1.730702e-03,
Energy (sum),,2.315423e-03,
EDP, , ,4.007308e-06

OU Size: 96x52
layer,time_s,energy_J
1,7.488616e-05,1.320916e-05
2,1.597571e-03,2.817954e-04
3,7.987857e-04,1.408977e-04
4,1.597571e-03,2.817954e-04
5,7.987857e-04,1.408977e-04
6,1.597571e-03,2.817954e-04
7,1.597571e-03,2.817954e-04
8,7.987857e-04,1.408977e-04
9,9.041416e-04,2.817954e-04
10,1.597571e-03,2.817954e-04
11,2.603863e-04,7.044884e-05
12,3.993928e-04,7.044884e-05
13,3.562564e-04,7.044884e-05
14,3.449404e-07,1.565535e-07
15,3.956478e-06,2.555967e-06
16,2.585431e-06,6.240154e-07
Total,,,
Latency (max),1.597571e-03,
Energy (sum),,2.341357e-03,
EDP, , ,3.740485e-06

OU Size: 96x56
layer,time_s,energy_J
1,6.953715e-05,1.335547e-05
2,1.483459e-03,2.849167e-04
3,7.417295e-04,1.424584e-04
4,1.483459e-03,2.849167e-04
5,7.417295e-04,1.424584e-04
6,1.483459e-03,2.849167e-04
7,1.483459e-03,2.849167e-04
8,7.417295e-04,1.424584e-04
9,8.395601e-04,2.849167e-04
10,1.483459e-03,2.849167e-04
11,2.417872e-04,7.122918e-05
12,3.708648e-04,7.122918e-05
13,3.308095e-04,7.122918e-05
14,3.203018e-07,1.582876e-07
15,3.673873e-06,2.584278e-06
16,2.400757e-06,6.309274e-07
Total,,,
Latency (max),1.483459e-03,
Energy (sum),,2.367292e-03,
EDP, , ,3.511780e-06

OU Size: 96x60
layer,time_s,energy_J
1,6.490134e-05,1.350178e-05
2,1.384562e-03,2.880380e-04
3,6.922809e-04,1.440190e-04
4,1.384562e-03,2.880380e-04
5,6.922809e-04,1.440190e-04
6,1.384562e-03,2.880380e-04
7,1.384562e-03,2.880380e-04
8,6.922809e-04,1.440190e-04
9,7.835894e-04,2.880380e-04
10,1.384562e-03,2.880380e-04
11,2.256681e-04,7.200951e-05
12,3.461405e-04,7.200951e-05
13,3.087555e-04,7.200951e-05
14,2.989483e-07,1.600217e-07
15,3.428948e-06,2.612590e-06
16,2.240707e-06,6.378394e-07
Total,,,
Latency (max),1.384562e-03,
Energy (sum),,2.393226e-03,
EDP, , ,3.313570e-06

OU Size: 96x64
layer,time_s,energy_J
1,6.084500e-05,1.364810e-05
2,1.298027e-03,2.911594e-04
3,6.490134e-04,1.455797e-04
4,1.298027e-03,2.911594e-04
5,6.490134e-04,1.455797e-04
6,1.298027e-03,2.911594e-04
7,1.298027e-03,2.911594e-04
8,6.490134e-04,1.455797e-04
9,7.346151e-04,2.911594e-04
10,1.298027e-03,2.911594e-04
11,2.115638e-04,7.278985e-05
12,3.245067e-04,7.278985e-05
13,2.894583e-04,7.278985e-05
14,2.802640e-07,1.617558e-07
15,3.214639e-06,2.640902e-06
16,2.100663e-06,6.447514e-07
Total,,,
Latency (max),1.298027e-03,
Energy (sum),,2.419161e-03,
EDP, , ,3.140135e-06

OU Size: 96x68
layer,time_s,energy_J
1,5.726588e-05,1.379441e-05
2,1.221672e-03,2.942807e-04
3,6.108361e-04,1.471404e-04
4,1.221672e-03,2.942807e-04
5,6.108361e-04,1.471404e-04
6,1.221672e-03,2.942807e-04
7,1.221672e-03,2.942807e-04
8,6.108361e-04,1.471404e-04
9,6.914024e-04,2.942807e-04
10,1.221672e-03,2.942807e-04
11,1.991189e-04,7.357019e-05
12,3.054180e-04,7.357019e-05
13,2.724313e-04,7.357019e-05
14,2.637779e-07,1.634899e-07
15,3.025542e-06,2.669213e-06
16,1.977094e-06,6.516634e-07
Total,,,
Latency (max),1.221672e-03,
Energy (sum),,2.445095e-03,
EDP, , ,2.987105e-06

OU Size: 96x72
layer,time_s,energy_J
1,5.408445e-05,1.394072e-05
2,1.153802e-03,2.974021e-04
3,5.769008e-04,1.487010e-04
4,1.153802e-03,2.974021e-04
5,5.769008e-04,1.487010e-04
6,1.153802e-03,2.974021e-04
7,1.153802e-03,2.974021e-04
8,5.769008e-04,1.487010e-04
9,6.529912e-04,2.974021e-04
10,1.153802e-03,2.974021e-04
11,1.880567e-04,7.435052e-05
12,2.884504e-04,7.435052e-05
13,2.572963e-04,7.435052e-05
14,2.491236e-07,1.652240e-07
15,2.857457e-06,2.697525e-06
16,1.867256e-06,6.585754e-07
Total,,,
Latency (max),1.153802e-03,
Energy (sum),,2.471029e-03,
EDP, , ,2.851077e-06

OU Size: 96x76
layer,time_s,energy_J
1,5.123790e-05,1.408704e-05
2,1.093075e-03,3.005234e-04
3,5.465376e-04,1.502617e-04
4,1.093075e-03,3.005234e-04
5,5.465376e-04,1.502617e-04
6,1.093075e-03,3.005234e-04
7,1.093075e-03,3.005234e-04
8,5.465376e-04,1.502617e-04
9,6.186232e-04,3.005234e-04
10,1.093075e-03,3.005234e-04
11,1.781590e-04,7.513086e-05
12,2.732688e-04,7.513086e-05
13,2.437544e-04,7.513086e-05
14,2.360118e-07,1.669580e-07
15,2.707064e-06,2.725836e-06
16,1.768979e-06,6.654874e-07
Total,,,
Latency (max),1.093075e-03,
Energy (sum),,2.496964e-03,
EDP, , ,2.729369e-06

OU Size: 96x80
layer,time_s,energy_J
1,4.867600e-05,1.423335e-05
2,1.038421e-03,3.036448e-04
3,5.192107e-04,1.518224e-04
4,1.038421e-03,3.036448e-04
5,5.192107e-04,1.518224e-04
6,1.038421e-03,3.036448e-04
7,1.038421e-03,3.036448e-04
8,5.192107e-04,1.518224e-04
9,5.876921e-04,3.036448e-04
10,1.038421e-03,3.036448e-04
11,1.692511e-04,7.591120e-05
12,2.596053e-04,7.591120e-05
13,2.315666e-04,7.591120e-05
14,2.242112e-07,1.686921e-07
15,2.571711e-06,2.754148e-06
16,1.680530e-06,6.723994e-07
Total,,,
Latency (max),1.038421e-03,
Energy (sum),,2.522898e-03,
EDP, , ,2.619831e-06

OU Size: 96x84
layer,time_s,energy_J
1,4.635810e-05,1.437966e-05
2,9.889727e-04,3.067661e-04
3,4.944864e-04,1.533831e-04
4,9.889727e-04,3.067661e-04
5,4.944864e-04,1.533831e-04
6,9.889727e-04,3.067661e-04
7,9.889727e-04,3.067661e-04
8,4.944864e-04,1.533831e-04
9,5.597067e-04,3.067661e-04
10,9.889727e-04,3.067661e-04
11,1.611915e-04,7.669154e-05
12,2.472432e-04,7.669154e-05
13,2.205397e-04,7.669154e-05
14,2.135345e-07,1.704262e-07
15,2.449249e-06,2.782459e-06
16,1.600505e-06,6.793114e-07
Total,,,
Latency (max),9.889727e-04,
Energy (sum),,2.548833e-03,
EDP, , ,2.520726e-06

OU Size: 96x88
layer,time_s,energy_J
1,4.425091e-05,1.452598e-05
2,9.440194e-04,3.098875e-04
3,4.720097e-04,1.549437e-04
4,9.440194e-04,3.098875e-04
5,4.720097e-04,1.549437e-04
6,9.440194e-04,3.098875e-04
7,9.440194e-04,3.098875e-04
8,4.720097e-04,1.549437e-04
9,5.342655e-04,3.098875e-04
10,9.440194e-04,3.098875e-04
11,1.538646e-04,7.747187e-05
12,2.360049e-04,7.747187e-05
13,2.105151e-04,7.747187e-05
14,2.038284e-07,1.721603e-07
15,2.337919e-06,2.810771e-06
16,1.527755e-06,6.862234e-07
Total,,,
Latency (max),9.440194e-04,
Energy (sum),,2.574767e-03,
EDP, , ,2.430630e-06

OU Size: 96x92
layer,time_s,energy_J
1,4.232696e-05,1.467229e-05
2,9.029751e-04,3.130088e-04
3,4.514876e-04,1.565044e-04
4,9.029751e-04,3.130088e-04
5,4.514876e-04,1.565044e-04
6,9.029751e-04,3.130088e-04
7,9.029751e-04,3.130088e-04
8,4.514876e-04,1.565044e-04
9,5.110366e-04,3.130088e-04
10,9.029751e-04,3.130088e-04
11,1.471748e-04,7.825221e-05
12,2.257438e-04,7.825221e-05
13,2.013623e-04,7.825221e-05
14,1.949663e-07,1.738944e-07
15,2.236270e-06,2.839082e-06
16,1.461331e-06,6.931354e-07
Total,,,
Latency (max),9.029751e-04,
Energy (sum),,2.600701e-03,
EDP, , ,2.348369e-06

OU Size: 96x96
layer,time_s,energy_J
1,4.056333e-05,1.481860e-05
2,8.653511e-04,3.161302e-04
3,4.326756e-04,1.580651e-04
4,8.653511e-04,3.161302e-04
5,4.326756e-04,1.580651e-04
6,8.653511e-04,3.161302e-04
7,8.653511e-04,3.161302e-04
8,4.326756e-04,1.580651e-04
9,4.897434e-04,3.161302e-04
10,8.653511e-04,3.161302e-04
11,1.410426e-04,7.903255e-05
12,2.163378e-04,7.903255e-05
13,1.929722e-04,7.903255e-05
14,1.868427e-07,1.756285e-07
15,2.143092e-06,2.867394e-06
16,1.400442e-06,7.000474e-07
Total,,,
Latency (max),8.653511e-04,
Energy (sum),,2.626636e-03,
EDP, , ,2.272962e-06

OU Size: 96x100
layer,time_s,energy_J
1,3.894080e-05,1.496492e-05
2,8.307371e-04,3.192515e-04
3,4.153685e-04,1.596258e-04
4,8.307371e-04,3.192515e-04
5,4.153685e-04,1.596258e-04
6,8.307371e-04,3.192515e-04
7,8.307371e-04,3.192515e-04
8,4.153685e-04,1.596258e-04
9,4.701537e-04,3.192515e-04
10,8.307371e-04,3.192515e-04
11,1.354009e-04,7.981288e-05
12,2.076843e-04,7.981288e-05
13,1.852533e-04,7.981288e-05
14,1.793690e-07,1.773626e-07
15,2.057369e-06,2.895706e-06
16,1.344424e-06,7.069594e-07
Total,,,
Latency (max),8.307371e-04,
Energy (sum),,2.652570e-03,
EDP, , ,2.203588e-06

OU Size: 96x104
layer,time_s,energy_J
1,3.744308e-05,1.511123e-05
2,7.987857e-04,3.223729e-04
3,3.993928e-04,1.611864e-04
4,7.987857e-04,3.223729e-04
5,3.993928e-04,1.611864e-04
6,7.987857e-04,3.223729e-04
7,7.987857e-04,3.223729e-04
8,3.993928e-04,1.611864e-04
9,4.520708e-04,3.223729e-04
10,7.987857e-04,3.223729e-04
11,1.301931e-04,8.059322e-05
12,1.996964e-04,8.059322e-05
13,1.781282e-04,8.059322e-05
14,1.724702e-07,1.790967e-07
15,1.978239e-06,2.924017e-06
16,1.292715e-06,7.138714e-07
Total,,,
Latency (max),7.987857e-04,
Energy (sum),,2.678505e-03,
EDP, , ,2.139551e-06

OU Size: 96x108
layer,time_s,energy_J
1,3.605630e-05,1.525754e-05
2,7.692010e-04,3.254942e-04
3,3.846005e-04,1.627471e-04
4,7.692010e-04,3.254942e-04
5,3.846005e-04,1.627471e-04
6,7.692010e-04,3.254942e-04
7,7.692010e-04,3.254942e-04
8,3.846005e-04,1.627471e-04
9,4.353275e-04,3.254942e-04
10,7.692010e-04,3.254942e-04
11,1.253712e-04,8.137356e-05
12,1.923003e-04,8.137356e-05
13,1.715308e-04,8.137356e-05
14,1.660824e-07,1.808307e-07
15,1.904971e-06,2.952329e-06
16,1.244837e-06,7.207834e-07
Total,,,
Latency (max),7.692010e-04,
Energy (sum),,2.704439e-03,
EDP, , ,2.080257e-06

OU Size: 96x112
layer,time_s,energy_J
1,3.476857e-05,1.540386e-05
2,7.417295e-04,3.286156e-04
3,3.708648e-04,1.643078e-04
4,7.417295e-04,3.286156e-04
5,3.708648e-04,1.643078e-04
6,7.417295e-04,3.286156e-04
7,7.417295e-04,3.286156e-04
8,3.708648e-04,1.643078e-04
9,4.197800e-04,3.286156e-04
10,7.417295e-04,3.286156e-04
11,1.208936e-04,8.215390e-05
12,1.854324e-04,8.215390e-05
13,1.654047e-04,8.215390e-05
14,1.601509e-07,1.825648e-07
15,1.836936e-06,2.980640e-06
16,1.200379e-06,7.276954e-07
Total,,,
Latency (max),7.417295e-04,
Energy (sum),,2.730373e-03,
EDP, , ,2.025199e-06

OU Size: 96x116
layer,time_s,energy_J
1,3.356966e-05,1.555017e-05
2,7.161527e-04,3.317369e-04
3,3.580763e-04,1.658685e-04
4,7.161527e-04,3.317369e-04
5,3.580763e-04,1.658685e-04
6,7.161527e-04,3.317369e-04
7,7.161527e-04,3.317369e-04
8,3.580763e-04,1.658685e-04
9,4.053049e-04,3.317369e-04
10,7.161527e-04,3.317369e-04
11,1.167249e-04,8.293423e-05
12,1.790382e-04,8.293423e-05
13,1.597011e-04,8.293423e-05
14,1.546284e-07,1.842989e-07
15,1.773594e-06,3.008952e-06
16,1.158986e-06,7.346074e-07
Total,,,
Latency (max),7.161527e-04,
Energy (sum),,2.756308e-03,
EDP, , ,1.973937e-06

OU Size: 96x120
layer,time_s,energy_J
1,3.245067e-05,1.569648e-05
2,6.922809e-04,3.348583e-04
3,3.461405e-04,1.674291e-04
4,6.922809e-04,3.348583e-04
5,3.461405e-04,1.674291e-04
6,6.922809e-04,3.348583e-04
7,6.922809e-04,3.348583e-04
8,3.461405e-04,1.674291e-04
9,3.917947e-04,3.348583e-04
10,6.922809e-04,3.348583e-04
11,1.128340e-04,8.371457e-05
12,1.730702e-04,8.371457e-05
13,1.543778e-04,8.371457e-05
14,1.494742e-07,1.860330e-07
15,1.714474e-06,3.037263e-06
16,1.120353e-06,7.415194e-07
Total,,,
Latency (max),6.922809e-04,
Energy (sum),,2.782242e-03,
EDP, , ,1.926093e-06

OU Size: 96x124
layer,time_s,energy_J
1,3.140387e-05,1.584280e-05
2,6.699493e-04,3.379796e-04
3,3.349746e-04,1.689898e-04
4,6.699493e-04,3.379796e-04
5,3.349746e-04,1.689898e-04
6,6.699493e-04,3.379796e-04
7,6.699493e-04,3.379796e-04
8,3.349746e-04,1.689898e-04
9,3.791562e-04,3.379796e-04
10,6.699493e-04,3.379796e-04
11,1.091942e-04,8.449491e-05
12,1.674873e-04,8.449491e-05
13,1.493978e-04,8.449491e-05
14,1.446524e-07,1.877671e-07
15,1.659168e-06,3.065575e-06
16,1.084213e-06,7.484314e-07
Total,,,
Latency (max),6.699493e-04,
Energy (sum),,2.808176e-03,
EDP, , ,1.881336e-06

OU Size: 96x128
layer,time_s,energy_J
1,3.042250e-05,1.598911e-05
2,6.490134e-04,3.411010e-04
3,3.245067e-04,1.705505e-04
4,6.490134e-04,3.411010e-04
5,3.245067e-04,1.705505e-04
6,6.490134e-04,3.411010e-04
7,6.490134e-04,3.411010e-04
8,3.245067e-04,1.705505e-04
9,3.673075e-04,3.411010e-04
10,6.490134e-04,3.411010e-04
11,1.057819e-04,8.527524e-05
12,1.622533e-04,8.527524e-05
13,1.447291e-04,8.527524e-05
14,1.401320e-07,1.895012e-07
15,1.607319e-06,3.093886e-06
16,1.050331e-06,7.553434e-07
Total,,,
Latency (max),6.490134e-04,
Energy (sum),,2.834111e-03,
EDP, , ,1.839376e-06

OU Size: 100x4
layer,time_s,energy_J
1,9.345792e-04,1.192453e-05
2,1.993769e-02,2.543899e-04
3,9.968845e-03,1.271950e-04
4,1.993769e-02,2.543899e-04
5,9.968845e-03,1.271950e-04
6,1.993769e-02,2.543899e-04
7,1.993769e-02,2.543899e-04
8,9.968845e-03,1.271950e-04
9,1.128369e-02,2.543899e-04
10,1.993769e-02,2.543899e-04
11,3.249620e-03,6.359748e-05
12,4.984423e-03,6.359748e-05
13,4.446079e-03,6.359748e-05
14,4.304856e-06,1.413282e-07
15,4.937685e-05,2.307391e-06
16,3.226618e-05,5.633280e-07
Total,,,
Latency (max),1.993769e-02,
Energy (sum),,2.113653e-03,
EDP, , ,4.214137e-05

OU Size: 100x8
layer,time_s,energy_J
1,4.672896e-04,1.207084e-05
2,9.968845e-03,2.575113e-04
3,4.984423e-03,1.287556e-04
4,9.968845e-03,2.575113e-04
5,4.984423e-03,1.287556e-04
6,9.968845e-03,2.575113e-04
7,9.968845e-03,2.575113e-04
8,4.984423e-03,1.287556e-04
9,5.641844e-03,2.575113e-04
10,9.968845e-03,2.575113e-04
11,1.624810e-03,6.437782e-05
12,2.492211e-03,6.437782e-05
13,2.223040e-03,6.437782e-05
14,2.152428e-06,1.430623e-07
15,2.468842e-05,2.335703e-06
16,1.613309e-05,5.702400e-07
Total,,,
Latency (max),9.968845e-03,
Energy (sum),,2.139588e-03,
EDP, , ,2.132922e-05

OU Size: 100x12
layer,time_s,energy_J
1,3.115264e-04,1.221715e-05
2,6.645897e-03,2.606326e-04
3,3.322948e-03,1.303163e-04
4,6.645897e-03,2.606326e-04
5,3.322948e-03,1.303163e-04
6,6.645897e-03,2.606326e-04
7,6.645897e-03,2.606326e-04
8,3.322948e-03,1.303163e-04
9,3.761229e-03,2.606326e-04
10,6.645897e-03,2.606326e-04
11,1.083207e-03,6.515815e-05
12,1.661474e-03,6.515815e-05
13,1.482026e-03,6.515815e-05
14,1.434952e-06,1.447964e-07
15,1.645895e-05,2.364015e-06
16,1.075539e-05,5.771520e-07
Total,,,
Latency (max),6.645897e-03,
Energy (sum),,2.165522e-03,
EDP, , ,1.439184e-05

OU Size: 100x16
layer,time_s,energy_J
1,2.336448e-04,1.236347e-05
2,4.984423e-03,2.637540e-04
3,2.492211e-03,1.318770e-04
4,4.984423e-03,2.637540e-04
5,2.492211e-03,1.318770e-04
6,4.984423e-03,2.637540e-04
7,4.984423e-03,2.637540e-04
8,2.492211e-03,1.318770e-04
9,2.820922e-03,2.637540e-04
10,4.984423e-03,2.637540e-04
11,8.124051e-04,6.593849e-05
12,1.246106e-03,6.593849e-05
13,1.111520e-03,6.593849e-05
14,1.076214e-06,1.465305e-07
15,1.234421e-05,2.392326e-06
16,8.066545e-06,5.840640e-07
Total,,,
Latency (max),4.984423e-03,
Energy (sum),,2.191457e-03,
EDP, , ,1.092315e-05

OU Size: 100x20
layer,time_s,energy_J
1,1.869158e-04,1.250978e-05
2,3.987538e-03,2.668753e-04
3,1.993769e-03,1.334377e-04
4,3.987538e-03,2.668753e-04
5,1.993769e-03,1.334377e-04
6,3.987538e-03,2.668753e-04
7,3.987538e-03,2.668753e-04
8,1.993769e-03,1.334377e-04
9,2.256738e-03,2.668753e-04
10,3.987538e-03,2.668753e-04
11,6.499241e-04,6.671883e-05
12,9.968845e-04,6.671883e-05
13,8.892159e-04,6.671883e-05
14,8.609711e-07,1.482646e-07
15,9.875370e-06,2.420638e-06
16,6.453236e-06,5.909760e-07
Total,,,
Latency (max),3.987538e-03,
Energy (sum),,2.217391e-03,
EDP, , ,8.841931e-06

OU Size: 100x24
layer,time_s,energy_J
1,1.557632e-04,1.265609e-05
2,3.322948e-03,2.699967e-04
3,1.661474e-03,1.349983e-04
4,3.322948e-03,2.699967e-04
5,1.661474e-03,1.349983e-04
6,3.322948e-03,2.699967e-04
7,3.322948e-03,2.699967e-04
8,1.661474e-03,1.349983e-04
9,1.880615e-03,2.699967e-04
10,3.322948e-03,2.699967e-04
