OU Size: 4x4
layer,time_s,energy_J
2,9.803730e-05,1.188063e-03
3,4.901865e-05,5.940317e-04
4,9.803730e-05,1.188063e-03
5,4.901865e-05,5.940317e-04
6,5.998913e-05,1.188063e-03
7,9.803730e-05,1.188063e-03
8,3.441575e-05,5.940317e-04
9,3.483943e-05,1.188063e-03
10,3.512867e-05,1.188063e-03
11,8.635859e-06,2.970158e-04
12,8.612148e-06,2.970158e-04
13,8.713627e-06,2.970158e-04
14,4.233554e-09,6.600374e-07
15,4.855901e-08,1.077608e-05
16,4.448759e-08,2.630880e-06
Total,,,
Latency (max),9.803730e-05,
Energy (sum),,9.871280e-03,
EDP, , ,5.482084e-05

OU Size: 92x116
layer,time_s,energy_J
1,4.437033e-06,5.598513e-05
2,9.465670e-05,1.194349e-03
3,4.732835e-05,5.971747e-04
4,9.465670e-05,1.194349e-03
5,4.732835e-05,5.971747e-04
6,5.792054e-05,1.194349e-03
7,9.465670e-05,1.194349e-03
8,3.322900e-05,5.971747e-04
9,3.363807e-05,1.194349e-03
10,3.391734e-05,1.194349e-03
11,8.338070e-06,2.985873e-04
12,8.315177e-06,2.985873e-04
13,8.413157e-06,2.985873e-04
14,4.087569e-09,6.635297e-07
15,4.688457e-08,1.083310e-05
16,4.295353e-08,2.644800e-06
Total,,,
Latency (max),9.465670e-05,
Energy (sum),,9.923509e-03,
EDP, , ,5.137567e-05

OU Size: 92x120
layer,time_s,energy_J
1,4.289132e-06,5.627978e-05
2,9.150148e-05,1.200635e-03
3,4.575074e-05,6.003177e-04
4,9.150148e-05,1.200635e-03
5,4.575074e-05,6.003177e-04
6,5.598985e-05,1.200635e-03
7,9.150148e-05,1.200635e-03
8,3.212136e-05,6.003177e-04
9,3.251681e-05,1.200635e-03
10,3.278676e-05,1.200635e-03
11,8.060135e-06,3.001589e-04
12,8.038005e-06,3.001589e-04
13,8.132718e-06,3.001589e-04
14,3.951317e-09,6.670220e-07
15,4.532175e-08,1.089012e-05
16,4.152175e-08,2.658720e-06
Total,,,
Latency (max),9.150148e-05,
Energy (sum),,9.975738e-03,
EDP, , ,4.826038e-05

OU Size: 92x124
layer,time_s,energy_J
1,4.150773e-06,5.657444e-05
2,8.854982e-05,1.206921e-03
3,4.427491e-05,6.034607e-04
4,8.854982e-05,1.206921e-03
5,4.427491e-05,6.034607e-04
6,5.418373e-05,1.206921e-03
7,8.854982e-05,1.206921e-03
8,3.108519e-05,6.034607e-04
9,3.146788e-05,1.206921e-03
10,3.172912e-05,1.206921e-03
11,7.800130e-06,3.017304e-04
12,7.778714e-06,3.017304e-04
13,7.870372e-06,3.017304e-04
14,3.823855e-09,6.705142e-07
15,4.385975e-08,1.094713e-05
16,4.018234e-08,2.672640e-06
Total,,,
Latency (max),8.854982e-05,
Energy (sum),,1.002797e-02,
EDP, , ,4.543366e-05

OU Size: 92x128
layer,time_s,energy_J
1,4.021061e-06,5.686910e-05
2,8.578263e-05,1.213208e-03
3,4.289132e-05,6.066038e-04
4,8.578263e-05,1.213208e-03
5,4.289132e-05,6.066038e-04
6,5.249049e-05,1.213208e-03
7,8.578263e-05,1.213208e-03
8,3.011378e-05,6.066038e-04
9,3.048450e-05,1.213208e-03
10,3.073759e-05,1.213208e-03
11,7.556376e-06,3.033019e-04
12,7.535629e-06,3.033019e-04
13,7.624423e-06,3.033019e-04
14,3.704360e-09,6.740065e-07
15,4.248914e-08,1.100415e-05
16,3.892664e-08,2.686560e-06
Total,,,
Latency (max),8.578263e-05,
Energy (sum),,1.008020e-02,
EDP, , ,4.286050e-05

OU Size: 96x4
layer,time_s,energy_J
1,1.233125e-04,4.979730e-05
2,2.630667e-03,1.062342e-03
3,1.315334e-03,5.311712e-04
4,2.630667e-03,1.062342e-03
5,1.315334e-03,5.311712e-04
6,1.609708e-03,1.062342e-03
7,2.630667e-03,1.062342e-03
8,9.234892e-04,5.311712e-04
9,9.348581e-04,1.062342e-03
10,9.426193e-04,1.062342e-03
11,2.317289e-04,2.655856e-04
12,2.310926e-04,2.655856e-04
13,2.338156e-04,2.655856e-04
14,1.136004e-07,5.901922e-07
15,1.303000e-06,9.635758e-06
16,1.193750e-06,2.352480e-06
Total,,,
Latency (max),2.630667e-03,
Energy (sum),,8.826700e-03,
EDP, , ,3.529554e-02

OU Size: 96x8
layer,time_s,energy_J
1,6.165627e-05,5.009196e-05
2,1.315334e-03,1.068628e-03
3,6.576669e-04,5.343142e-04
4,1.315334e-03,1.068628e-03
5,6.576669e-04,5.343142e-04
6,8.048542e-04,1.068628e-03
7,1.315334e-03,1.068628e-03
8,4.617446e-04,5.343142e-04
9,4.674291e-04,1.068628e-03
10,4.713097e-04,1.068628e-03
11,1.158644e-04,2.671571e-04
12,1.155463e-04,2.671571e-04
13,1.169078e-04,2.671571e-04
14,5.680018e-08,5.936845e-07
15,6.515001e-07,9.692774e-06
16,5.968751e-07,2.366400e-06
Total,,,
Latency (max),1.315334e-03,
Energy (sum),,8.878929e-03,
EDP, , ,8.876097e-03

OU Size: 96x12
layer,time_s,energy_J
1,4.110418e-05,5.038661e-05
2,8.768892e-04,1.074914e-03
3,4.384446e-04,5.374572e-04
4,8.768892e-04,1.074914e-03
5,4.384446e-04,5.374572e-04
6,5.365694e-04,1.074914e-03
7,8.768892e-04,1.074914e-03
8,3.078297e-04,5.374572e-04
9,3.116194e-04,1.074914e-03
10,3.142064e-04,1.074914e-03
11,7.724296e-05,2.687286e-04
12,7.703088e-05,2.687286e-04
13,7.793855e-05,2.687286e-04
14,3.786679e-08,5.971767e-07
15,4.343334e-07,9.749791e-06
16,3.979168e-07,2.380320e-06
Total,,,
Latency (max),8.768892e-04,
Energy (sum),,8.931158e-03,
EDP, , ,3.968137e-03

OU Size: 96x16
layer,time_s,energy_J
1,3.082813e-05,5.068127e-05
2,6.576669e-04,1.081200e-03
3,3.288334e-04,5.406002e-04
4,6.576669e-04,1.081200e-03
5,3.288334e-04,5.406002e-04
6,4.024271e-04,1.081200e-03
7,6.576669e-04,1.081200e-03
8,2.308723e-04,5.406002e-04
9,2.337145e-04,1.081200e-03
10,2.356548e-04,1.081200e-03
11,5.793222e-05,2.703001e-04
12,5.777316e-05,2.703001e-04
13,5.845391e-05,2.703001e-04
14,2.840009e-08,6.006690e-07
15,3.257501e-07,9.806807e-06
16,2.984376e-07,2.394240e-06
Total,,,
Latency (max),6.576669e-04,
Energy (sum),,8.983387e-03,
EDP, , ,2.245130e-03

OU Size: 96x20
layer,time_s,energy_J
1,2.466251e-05,5.097593e-05
2,5.261335e-04,1.087487e-03
3,2.630667e-04,5.437433e-04
4,5.261335e-04,1.087487e-03
5,2.630667e-04,5.437433e-04
6,3.219417e-04,1.087487e-03
7,5.261335e-04,1.087487e-03
8,1.846978e-04,5.437433e-04
9,1.869716e-04,1.087487e-03
10,1.885239e-04,1.087487e-03
11,4.634577e-05,2.718716e-04
12,4.621853e-05,2.718716e-04
13,4.676313e-05,2.718716e-04
14,2.272007e-08,6.041613e-07
15,2.606000e-07,9.863823e-06
16,2.387501e-07,2.408160e-06
Total,,,
Latency (max),5.261335e-04,
Energy (sum),,9.035616e-03,
EDP, , ,1.445237e-03

OU Size: 96x24
layer,time_s,energy_J
1,2.055209e-05,5.127059e-05
2,4.384446e-04,1.093773e-03
3,2.192223e-04,5.468863e-04
4,4.384446e-04,1.093773e-03
5,2.192223e-04,5.468863e-04
6,2.682847e-04,1.093773e-03
7,4.384446e-04,1.093773e-03
8,1.539149e-04,5.468863e-04
9,1.558097e-04,1.093773e-03
10,1.571032e-04,1.093773e-03
11,3.862148e-05,2.734431e-04
12,3.851544e-05,2.734431e-04
13,3.896927e-05,2.734431e-04
14,1.893339e-08,6.076535e-07
15,2.171667e-07,9.920840e-06
16,1.989584e-07,2.422080e-06
Total,,,
Latency (max),4.384446e-04,
Energy (sum),,9.087845e-03,
EDP, , ,1.009438e-03

OU Size: 96x28
layer,time_s,energy_J
1,1.761608e-05,5.156525e-05
2,3.758096e-04,1.100059e-03
3,1.879048e-04,5.500293e-04
4,3.758096e-04,1.100059e-03
5,1.879048e-04,5.500293e-04
6,2.299583e-04,1.100059e-03
7,3.758096e-04,1.100059e-03
8,1.319270e-04,5.500293e-04
9,1.335512e-04,1.100059e-03
10,1.346599e-04,1.100059e-03
11,3.310412e-05,2.750147e-04
12,3.301323e-05,2.750147e-04
13,3.340224e-05,2.750147e-04
14,1.622862e-08,6.111458e-07
15,1.861429e-07,9.977856e-06
16,1.705358e-07,2.436000e-06
Total,,,
Latency (max),3.758096e-04,
Energy (sum),,9.140074e-03,
EDP, , ,7.458905e-04

OU Size: 96x32
layer,time_s,energy_J
1,1.541407e-05,5.185991e-05
2,3.288334e-04,1.106345e-03
3,1.644167e-04,5.531723e-04
4,3.288334e-04,1.106345e-03
5,1.644167e-04,5.531723e-04
6,2.012135e-04,1.106345e-03
7,3.288334e-04,1.106345e-03
8,1.154361e-04,5.531723e-04
9,1.168573e-04,1.106345e-03
10,1.178274e-04,1.106345e-03
11,2.896611e-05,2.765862e-04
12,2.888658e-05,2.765862e-04
13,2.922696e-05,2.765862e-04
14,1.420004e-08,6.146380e-07
15,1.628750e-07,1.003487e-05
16,1.492188e-07,2.449920e-06
Total,,,
Latency (max),3.288334e-04,
Energy (sum),,9.192303e-03,
EDP, , ,5.743357e-04

OU Size: 96x36
layer,time_s,energy_J
1,1.370139e-05,5.215457e-05
2,2.922964e-04,1.112631e-03
3,1.461482e-04,5.563154e-04
4,2.922964e-04,1.112631e-03
5,1.461482e-04,5.563154e-04
6,1.788565e-04,1.112631e-03
7,2.922964e-04,1.112631e-03
8,1.026099e-04,5.563154e-04
9,1.038731e-04,1.112631e-03
10,1.047355e-04,1.112631e-03
11,2.574765e-05,2.781577e-04
12,2.567696e-05,2.781577e-04
13,2.597952e-05,2.781577e-04
14,1.262226e-08,6.181303e-07
15,1.447778e-07,1.009189e-05
16,1.326389e-07,2.463840e-06
Total,,,
Latency (max),2.922964e-04,
Energy (sum),,9.244532e-03,
EDP, , ,4.563745e-04

OU Size: 96x40
layer,time_s,energy_J
1,1.233125e-05,5.244922e-05
2,2.630667e-04,1.118917e-03
3,1.315334e-04,5.594584e-04
4,2.630667e-04,1.118917e-03
5,1.315334e-04,5.594584e-04
6,1.609708e-04,1.118917e-03
7,2.630667e-04,1.118917e-03
8,9.234892e-05,5.594584e-04
9,9.348581e-05,1.118917e-03
10,9.426193e-05,1.118917e-03
11,2.317289e-05,2.797292e-04
12,2.310926e-05,2.797292e-04
13,2.338156e-05,2.797292e-04
14,1.136004e-08,6.216226e-07
15,1.303000e-07,1.014890e-05
16,1.193750e-07,2.477760e-06
Total,,,
Latency (max),2.630667e-04,
Energy (sum),,9.296761e-03,
EDP, , ,3.717518e-04

OU Size: 96x44
layer,time_s,energy_J
1,1.121023e-05,5.274388e-05
2,2.391516e-04,1.125203e-03
3,1.195758e-04,5.626014e-04
4,2.391516e-04,1.125203e-03
5,1.195758e-04,5.626014e-04
6,1.463371e-04,1.125203e-03
7,2.391516e-04,1.125203e-03
8,8.395356e-05,5.626014e-04
9,8.498710e-05,1.125203e-03
10,8.569267e-05,1.125203e-03
11,2.106626e-05,2.813007e-04
12,2.100842e-05,2.813007e-04
13,2.125597e-05,2.813007e-04
14,1.032731e-08,6.251148e-07
15,1.184546e-07,1.020592e-05
16,1.085228e-07,2.491680e-06
Total,,,
Latency (max),2.391516e-04,
Energy (sum),,9.348990e-03,
EDP, , ,3.089589e-04

OU Size: 96x48
layer,time_s,energy_J
1,1.027604e-05,5.303854e-05
2,2.192223e-04,1.131489e-03
3,1.096111e-04,5.657444e-04
4,2.192223e-04,1.131489e-03
5,1.096111e-04,5.657444e-04
6,1.341424e-04,1.131489e-03
7,2.192223e-04,1.131489e-03
8,7.695743e-05,5.657444e-04
9,7.790485e-05,1.131489e-03
10,7.855161e-05,1.131489e-03
11,1.931074e-05,2.828722e-04
12,1.925772e-05,2.828722e-04
13,1.948464e-05,2.828722e-04
14,9.466697e-09,6.286071e-07
15,1.085834e-07,1.026294e-05
16,9.947919e-08,2.505600e-06
Total,,,
Latency (max),2.192223e-04,
Energy (sum),,9.401219e-03,
EDP, , ,2.610617e-04

OU Size: 96x52
layer,time_s,energy_J
1,9.485580e-06,5.333320e-05
2,2.023590e-04,1.137775e-03
3,1.011795e-04,5.688875e-04
4,2.023590e-04,1.137775e-03
5,1.011795e-04,5.688875e-04
6,1.238237e-04,1.137775e-03
7,2.023590e-04,1.137775e-03
8,7.103763e-05,5.688875e-04
9,7.191217e-05,1.137775e-03
10,7.250918e-05,1.137775e-03
11,1.782530e-05,2.844437e-04
12,1.777636e-05,2.844437e-04
13,1.798582e-05,2.844437e-04
14,8.738489e-09,6.320993e-07
15,1.002308e-07,1.031995e-05
16,9.182695e-08,2.519520e-06
Total,,,
Latency (max),2.023590e-04,
Energy (sum),,9.453448e-03,
EDP, , ,2.236789e-04

OU Size: 96x56
layer,time_s,energy_J
1,8.808038e-06,5.362786e-05
2,1.879048e-04,1.144061e-03
3,9.395241e-05,5.720305e-04
4,1.879048e-04,1.144061e-03
5,9.395241e-05,5.720305e-04
6,1.149792e-04,1.144061e-03
7,1.879048e-04,1.144061e-03
8,6.596351e-05,5.720305e-04
9,6.677558e-05,1.144061e-03
10,6.732995e-05,1.144061e-03
11,1.655206e-05,2.860152e-04
12,1.650662e-05,2.860152e-04
13,1.670112e-05,2.860152e-04
14,8.114311e-09,6.355916e-07
15,9.307144e-08,1.037697e-05
16,8.526788e-08,2.533440e-06
Total,,,
Latency (max),1.879048e-04,
Energy (sum),,9.505677e-03,
EDP, , ,1.939315e-04

OU Size: 96x60
layer,time_s,energy_J
1,8.220836e-06,5.392252e-05
2,1.753778e-04,1.150347e-03
3,8.768892e-05,5.751735e-04
4,1.753778e-04,1.150347e-03
5,8.768892e-05,5.751735e-04
6,1.073139e-04,1.150347e-03
7,1.753778e-04,1.150347e-03
8,6.156594e-05,5.751735e-04
9,6.232388e-05,1.150347e-03
10,6.284129e-05,1.150347e-03
11,1.544859e-05,2.875868e-04
12,1.540618e-05,2.875868e-04
13,1.558771e-05,2.875868e-04
14,7.573357e-09,6.390839e-07
15,8.686668e-08,1.043399e-05
16,7.958335e-08,2.547360e-06
Total,,,
Latency (max),1.753778e-04,
Energy (sum),,9.557906e-03,
EDP, , ,1.698641e-04

OU Size: 96x64
layer,time_s,energy_J
1,7.707034e-06,5.421718e-05
2,1.644167e-04,1.156633e-03
3,8.220836e-05,5.783165e-04
4,1.644167e-04,1.156633e-03
5,8.220836e-05,5.783165e-04
6,1.006068e-04,1.156633e-03
7,1.644167e-04,1.156633e-03
8,5.771807e-05,5.783165e-04
9,5.842863e-05,1.156633e-03
10,5.891371e-05,1.156633e-03
11,1.448305e-05,2.891583e-04
12,1.444329e-05,2.891583e-04
13,1.461348e-05,2.891583e-04
14,7.100022e-09,6.425761e-07
15,8.143751e-08,1.049100e-05
16,7.460939e-08,2.561280e-06
Total,,,
Latency (max),1.644167e-04,
Energy (sum),,9.610135e-03,
EDP, , ,1.501105e-04

OU Size: 96x68
layer,time_s,energy_J
1,7.253679e-06,5.451183e-05
2,1.547451e-04,1.162919e-03
3,7.737257e-05,5.814596e-04
4,1.547451e-04,1.162919e-03
5,7.737257e-05,5.814596e-04
6,9.468872e-05,1.162919e-03
7,1.547451e-04,1.162919e-03
8,5.432289e-05,5.814596e-04
9,5.499166e-05,1.162919e-03
10,5.544820e-05,1.162919e-03
11,1.363111e-05,2.907298e-04
12,1.359368e-05,2.907298e-04
13,1.375386e-05,2.907298e-04
14,6.682374e-09,6.460684e-07
15,7.664707e-08,1.054802e-05
16,7.022061e-08,2.575200e-06
Total,,,
Latency (max),1.547451e-04,
Energy (sum),,9.662364e-03,
EDP, , ,1.336925e-04

OU Size: 96x72
layer,time_s,energy_J
1,6.850697e-06,5.480649e-05
2,1.461482e-04,1.169205e-03
3,7.307410e-05,5.846026e-04
4,1.461482e-04,1.169205e-03
5,7.307410e-05,5.846026e-04
6,8.942824e-05,1.169205e-03
7,1.461482e-04,1.169205e-03
8,5.130495e-05,5.846026e-04
9,5.193656e-05,1.169205e-03
10,5.236774e-05,1.169205e-03
11,1.287383e-05,2.923013e-04
12,1.283848e-05,2.923013e-04
13,1.298976e-05,2.923013e-04
14,6.311131e-09,6.495607e-07
15,7.238890e-08,1.060504e-05
16,6.631946e-08,2.589120e-06
Total,,,
Latency (max),1.461482e-04,
Energy (sum),,9.714593e-03,
EDP, , ,1.198950e-04

OU Size: 96x76
layer,time_s,energy_J
1,6.490134e-06,5.510115e-05
2,1.384562e-04,1.175491e-03
3,6.922809e-05,5.877456e-04
4,1.384562e-04,1.175491e-03
5,6.922809e-05,5.877456e-04
6,8.472149e-05,1.175491e-03
7,1.384562e-04,1.175491e-03
8,4.860469e-05,5.877456e-04
9,4.920306e-05,1.175491e-03
10,4.961154e-05,1.175491e-03
11,1.219626e-05,2.938728e-04
12,1.216277e-05,2.938728e-04
13,1.230609e-05,2.938728e-04
14,5.978966e-09,6.530529e-07
15,6.857896e-08,1.066205e-05
16,6.282896e-08,2.603040e-06
Total,,,
Latency (max),1.384562e-04,
Energy (sum),,9.766822e-03,
EDP, , ,1.081851e-04

OU Size: 96x80
layer,time_s,energy_J
1,6.165627e-06,5.539581e-05
2,1.315334e-04,1.181777e-03
3,6.576669e-05,5.908886e-04
4,1.315334e-04,1.181777e-03
5,6.576669e-05,5.908886e-04
6,8.048542e-05,1.181777e-03
7,1.315334e-04,1.181777e-03
8,4.617446e-05,5.908886e-04
9,4.674291e-05,1.181777e-03
10,4.713097e-05,1.181777e-03
11,1.158644e-05,2.954443e-04
12,1.155463e-05,2.954443e-04
13,1.169078e-05,2.954443e-04
14,5.680018e-09,6.565452e-07
15,6.515001e-08,1.071907e-05
16,5.968751e-08,2.616960e-06
Total,,,
Latency (max),1.315334e-04,
Energy (sum),,9.819051e-03,
EDP, , ,9.815919e-05

OU Size: 96x84
layer,time_s,energy_J
1,5.872026e-06,5.569047e-05
2,1.252699e-04,1.188063e-03
3,6.263494e-05,5.940317e-04
4,1.252699e-04,1.188063e-03
5,6.263494e-05,5.940317e-04
6,7.665278e-05,1.188063e-03
7,1.252699e-04,1.188063e-03
8,4.397567e-05,5.940317e-04
9,4.451705e-05,1.188063e-03
10,4.488663e-05,1.188063e-03
11,1.103471e-05,2.970158e-04
12,1.100441e-05,2.970158e-04
13,1.113408e-05,2.970158e-04
14,5.409541e-09,6.600374e-07
15,6.204763e-08,1.077608e-05
16,5.684525e-08,2.630880e-06
Total,,,
Latency (max),1.252699e-04,
Energy (sum),,9.871280e-03,
EDP, , ,8.950686e-05

OU Size: 96x88
layer,time_s,energy_J
1,5.605115e-06,5.598513e-05
2,1.195758e-04,1.194349e-03
3,5.978790e-05,5.971747e-04
4,1.195758e-04,1.194349e-03
5,5.978790e-05,5.971747e-04
6,7.316856e-05,1.194349e-03
7,1.195758e-04,1.194349e-03
8,4.197678e-05,5.971747e-04
9,4.249355e-05,1.194349e-03
10,4.284633e-05,1.194349e-03
11,1.053313e-05,2.985873e-04
12,1.050421e-05,2.985873e-04
13,1.062798e-05,2.985873e-04
14,5.163653e-09,6.635297e-07
15,5.922728e-08,1.083310e-05
16,5.426138e-08,2.644800e-06
Total,,,
Latency (max),1.195758e-04,
Energy (sum),,9.923509e-03,
EDP, , ,8.198631e-05

OU Size: 96x92
layer,time_s,energy_J
1,5.361415e-06,5.627978e-05
2,1.143768e-04,1.200635e-03
3,5.718842e-05,6.003177e-04
4,1.143768e-04,1.200635e-03
5,5.718842e-05,6.003177e-04
6,6.998732e-05,1.200635e-03
7,1.143768e-04,1.200635e-03
8,4.015170e-05,6.003177e-04
9,4.064601e-05,1.200635e-03
10,4.098345e-05,1.200635e-03
11,1.007517e-05,3.001589e-04
12,1.004751e-05,3.001589e-04
13,1.016590e-05,3.001589e-04
14,4.939146e-09,6.670220e-07
15,5.665218e-08,1.089012e-05
16,5.190219e-08,2.658720e-06
Total,,,
Latency (max),1.143768e-04,
Energy (sum),,9.975738e-03,
EDP, , ,7.540685e-05

OU Size: 96x96
layer,time_s,energy_J
1,5.138022e-06,5.657444e-05
2,1.096111e-04,1.206921e-03
3,5.480557e-05,6.034607e-04
4,1.096111e-04,1.206921e-03
5,5.480557e-05,6.034607e-04
6,6.707118e-05,1.206921e-03
7,1.096111e-04,1.206921e-03
8,3.847872e-05,6.034607e-04
9,3.895242e-05,1.206921e-03
10,3.927580e-05,1.206921e-03
11,9.655370e-06,3.017304e-04
12,9.628860e-06,3.017304e-04
13,9.742319e-06,3.017304e-04
14,4.733348e-09,6.705142e-07
15,5.429168e-08,1.094713e-05
16,4.973960e-08,2.672640e-06
Total,,,
Latency (max),1.096111e-04,
Energy (sum),,1.002797e-02,
EDP, , ,6.961645e-05

OU Size: 96x100
layer,time_s,energy_J
1,4.932502e-06,5.686910e-05
2,1.052267e-04,1.213208e-03
3,5.261335e-05,6.066038e-04
4,1.052267e-04,1.213208e-03
5,5.261335e-05,6.066038e-04
6,6.438833e-05,1.213208e-03
7,1.052267e-04,1.213208e-03
8,3.693957e-05,6.066038e-04
9,3.739433e-05,1.213208e-03
10,3.770477e-05,1.213208e-03
11,9.269155e-06,3.033019e-04
12,9.243705e-06,3.033019e-04
13,9.352626e-06,3.033019e-04
14,4.544014e-09,6.740065e-07
15,5.212001e-08,1.100415e-05
16,4.775001e-08,2.686560e-06
Total,,,
Latency (max),1.052267e-04,
Energy (sum),,1.008020e-02,
EDP, , ,6.449268e-05

OU Size: 96x104
layer,time_s,energy_J
1,4.742790e-06,5.716376e-05
2,1.011795e-04,1.219494e-03
3,5.058976e-05,6.097468e-04
4,1.011795e-04,1.219494e-03
5,5.058976e-05,6.097468e-04
6,6.191186e-05,1.219494e-03
7,1.011795e-04,1.219494e-03
8,3.551881e-05,6.097468e-04
9,3.595608e-05,1.219494e-03
10,3.625459e-05,1.219494e-03
11,8.912649e-06,3.048734e-04
12,8.888178e-06,3.048734e-04
13,8.992910e-06,3.048734e-04
14,4.369245e-09,6.774987e-07
15,5.011539e-08,1.106117e-05
16,4.591347e-08,2.700480e-06
Total,,,
Latency (max),1.011795e-04,
Energy (sum),,1.013242e-02,
EDP, , ,5.993605e-05

OU Size: 96x108
layer,time_s,energy_J
1,4.567131e-06,5.745842e-05
2,9.743213e-05,1.225780e-03
3,4.871606e-05,6.128898e-04
4,9.743213e-05,1.225780e-03
5,4.871606e-05,6.128898e-04
6,5.961883e-05,1.225780e-03
7,9.743213e-05,1.225780e-03
8,3.420330e-05,6.128898e-04
9,3.462438e-05,1.225780e-03
10,3.491183e-05,1.225780e-03
11,8.582551e-06,3.064449e-04
12,8.558986e-06,3.064449e-04
13,8.659839e-06,3.064449e-04
14,4.207421e-09,6.809910e-07
15,4.825927e-08,1.111818e-05
16,4.421297e-08,2.714400e-06
Total,,,
Latency (max),9.743213e-05,
Energy (sum),,1.018465e-02,
EDP, , ,5.586505e-05

OU Size: 96x112
layer,time_s,energy_J
1,4.404019e-06,5.775308e-05
2,9.395241e-05,1.232066e-03
3,4.697620e-05,6.160328e-04
4,9.395241e-05,1.232066e-03
5,4.697620e-05,6.160328e-04
6,5.748958e-05,1.232066e-03
7,9.395241e-05,1.232066e-03
8,3.298176e-05,6.160328e-04
9,3.338779e-05,1.232066e-03
10,3.366498e-05,1.232066e-03
11,8.276031e-06,3.080164e-04
12,8.253308e-06,3.080164e-04
13,8.350559e-06,3.080164e-04
14,4.057156e-09,6.844833e-07
15,4.653572e-08,1.117520e-05
16,4.263394e-08,2.728320e-06
Total,,,
Latency (max),9.395241e-05,
Energy (sum),,1.023688e-02,
EDP, , ,5.221233e-05

OU Size: 96x116
layer,time_s,energy_J
1,4.252156e-06,5.804774e-05
2,9.071267e-05,1.238352e-03
3,4.535634e-05,6.191759e-04
4,9.071267e-05,1.238352e-03
5,4.535634e-05,6.191759e-04
6,5.550718e-05,1.238352e-03
7,9.071267e-05,1.238352e-03
8,3.184445e-05,6.191759e-04
9,3.223649e-05,1.238352e-03
10,3.250411e-05,1.238352e-03
11,7.990651e-06,3.095879e-04
12,7.968711e-06,3.095879e-04
13,8.062609e-06,3.095879e-04
14,3.917254e-09,6.879755e-07
15,4.493104e-08,1.123222e-05
16,4.116380e-08,2.742240e-06
Total,,,
Latency (max),9.071267e-05,
Energy (sum),,1.028911e-02,
EDP, , ,4.892190e-05

OU Size: 96x120
layer,time_s,energy_J
1,4.110418e-06,5.834239e-05
2,8.768892e-05,1.244638e-03
3,4.384446e-05,6.223189e-04
4,8.768892e-05,1.244638e-03
5,4.384446e-05,6.223189e-04
6,5.365694e-05,1.244638e-03
7,8.768892e-05,1.244638e-03
8,3.078297e-05,6.223189e-04
9,3.116194e-05,1.244638e-03
10,3.142064e-05,1.244638e-03
11,7.724296e-06,3.111594e-04
12,7.703088e-06,3.111594e-04
13,7.793855e-06,3.111594e-04
14,3.786679e-09,6.914678e-07
15,4.343334e-08,1.128923e-05
16,3.979168e-08,2.756160e-06
Total,,,
Latency (max),8.768892e-05,
Energy (sum),,1.034134e-02,
EDP, , ,4.594685e-05

OU Size: 96x124
layer,time_s,energy_J
1,3.977824e-06,5.863705e-05
2,8.486024e-05,1.250924e-03
3,4.243012e-05,6.254619e-04
4,8.486024e-05,1.250924e-03
5,4.243012e-05,6.254619e-04
6,5.192607e-05,1.250924e-03
7,8.486024e-05,1.250924e-03
8,2.978997e-05,6.254619e-04
9,3.015671e-05,1.250924e-03
10,3.040707e-05,1.250924e-03
11,7.475125e-06,3.127310e-04
12,7.454601e-06,3.127310e-04
13,7.542440e-06,3.127310e-04
14,3.664528e-09,6.949601e-07
15,4.203226e-08,1.134625e-05
16,3.850807e-08,2.770080e-06
Total,,,
Latency (max),8.486024e-05,
Energy (sum),,1.039357e-02,
EDP, , ,4.324768e-05

OU Size: 96x128
layer,time_s,energy_J
1,3.853517e-06,5.893171e-05
2,8.220836e-05,1.257210e-03
3,4.110418e-05,6.286049e-04
4,8.220836e-05,1.257210e-03
5,4.110418e-05,6.286049e-04
6,5.030338e-05,1.257210e-03
7,8.220836e-05,1.257210e-03
8,2.885904e-05,6.286049e-04
9,2.921432e-05,1.257210e-03
10,2.945685e-05,1.257210e-03
11,7.241527e-06,3.143025e-04
12,7.221645e-06,3.143025e-04
13,7.306739e-06,3.143025e-04
14,3.550011e-09,6.984523e-07
15,4.071876e-08,1.140326e-05
16,3.730470e-08,2.784000e-06
Total,,,
Latency (max),8.220836e-05,
Energy (sum),,1.044580e-02,
EDP, , ,4.079089e-05

OU Size: 100x4
layer,time_s,energy_J
1,1.183800e-04,5.185991e-05
2,2.525441e-03,1.106345e-03
3,1.262720e-03,5.531723e-04
4,2.525441e-03,1.106345e-03
5,1.262720e-03,5.531723e-04
6,1.545320e-03,1.106345e-03
7,2.525441e-03,1.106345e-03
8,8.865496e-04,5.531723e-04
9,8.974638e-04,1.106345e-03
10,9.049145e-04,1.106345e-03
11,2.224597e-04,2.765862e-04
12,2.218489e-04,2.765862e-04
13,2.244630e-04,2.765862e-04
14,1.090563e-07,6.146380e-07
15,1.250880e-06,1.003487e-05
16,1.146000e-06,2.449920e-06
Total,,,
Latency (max),2.525441e-03,
Energy (sum),,9.192303e-03,
EDP, , ,3.387570e-02

OU Size: 100x8
layer,time_s,energy_J
1,5.919002e-05,5.215457e-05
2,1.262720e-03,1.112631e-03
3,6.313602e-04,5.563154e-04
4,1.262720e-03,1.112631e-03
5,6.313602e-04,5.563154e-04
6,7.726600e-04,1.112631e-03
7,1.262720e-03,1.112631e-03
8,4.432748e-04,5.563154e-04
9,4.487319e-04,1.112631e-03
