OU Size: 4x4
layer,time_s,energy_J
5,2.775210e-03,6.498185e-05
6,5.550419e-03,1.299637e-04
7,5.550419e-03,1.299637e-04
8,2.775210e-03,6.498185e-05
9,4.381621e-03,1.299637e-04
10,3.537296e-03,1.299637e-04
11,1.387605e-03,3.249093e-05
12,1.314617e-03,3.249093e-05
13,7.444110e-04,3.249093e-05
14,9.587371e-07,7.220231e-08
15,1.099675e-05,1.178809e-06
16,8.345839e-06,2.877952e-07
Total,,,
Latency (max),5.550419e-03,
Energy (sum),,1.079831e-03,
EDP, , ,5.993517e-06

OU Size: 4x160
layer,time_s,energy_J
1,2.536715e-04,6.244052e-06
2,5.411659e-03,1.332064e-04
3,2.705829e-03,6.660322e-05
4,5.411659e-03,1.332064e-04
5,2.705829e-03,6.660322e-05
6,5.411659e-03,1.332064e-04
7,5.411659e-03,1.332064e-04
8,2.705829e-03,6.660322e-05
9,4.272080e-03,1.332064e-04
10,3.448863e-03,1.332064e-04
11,1.352915e-03,3.330161e-05
12,1.281752e-03,3.330161e-05
13,7.258008e-04,3.330161e-05
14,9.347687e-07,7.400383e-08
15,1.072183e-05,1.208222e-06
16,8.137193e-06,2.949760e-07
Total,,,
Latency (max),5.411659e-03,
Energy (sum),,1.106774e-03,
EDP, , ,5.989485e-06

OU Size: 4x164
layer,time_s,energy_J
1,2.474844e-04,6.396055e-06
2,5.279667e-03,1.364492e-04
3,2.639834e-03,6.822459e-05
4,5.279667e-03,1.364492e-04
5,2.639834e-03,6.822459e-05
6,5.279667e-03,1.364492e-04
7,5.279667e-03,1.364492e-04
8,2.639834e-03,6.822459e-05
9,4.167883e-03,1.364492e-04
10,3.364745e-03,1.364492e-04
11,1.319917e-03,3.411229e-05
12,1.250489e-03,3.411229e-05
13,7.080983e-04,3.411229e-05
14,9.119694e-07,7.580536e-08
15,1.046032e-05,1.237634e-06
16,7.938725e-06,3.021568e-07
Total,,,
Latency (max),5.279667e-03,
Energy (sum),,1.133717e-03,
EDP, , ,5.985650e-06

OU Size: 4x168
layer,time_s,energy_J
1,2.415919e-04,6.548058e-06
2,5.153961e-03,1.396919e-04
3,2.576980e-03,6.984596e-05
4,5.153961e-03,1.396919e-04
5,2.576980e-03,6.984596e-05
6,5.153961e-03,1.396919e-04
7,5.153961e-03,1.396919e-04
8,2.576980e-03,6.984596e-05
9,4.068648e-03,1.396919e-04
10,3.284632e-03,1.396919e-04
11,1.288490e-03,3.492298e-05
12,1.220716e-03,3.492298e-05
13,6.912388e-04,3.492298e-05
14,8.902559e-07,7.760688e-08
15,1.021127e-05,1.267047e-06
16,7.749707e-06,3.093376e-07
Total,,,
Latency (max),5.153961e-03,
Energy (sum),,1.160660e-03,
EDP, , ,5.981998e-06

OU Size: 4x172
layer,time_s,energy_J
1,2.359735e-04,6.700061e-06
2,5.034101e-03,1.429346e-04
3,2.517051e-03,7.146732e-05
4,5.034101e-03,1.429346e-04
5,2.517051e-03,7.146732e-05
6,5.034101e-03,1.429346e-04
7,5.034101e-03,1.429346e-04
8,2.517051e-03,7.146732e-05
9,3.974028e-03,1.429346e-04
10,3.208245e-03,1.429346e-04
11,1.258525e-03,3.573366e-05
12,1.192327e-03,3.573366e-05
13,6.751635e-04,3.573366e-05
14,8.695523e-07,7.940841e-08
15,9.973796e-06,1.296459e-06
16,7.569482e-06,3.165184e-07
Total,,,
Latency (max),5.034101e-03,
Energy (sum),,1.187603e-03,
EDP, , ,5.978515e-06

OU Size: 4x176
layer,time_s,energy_J
1,2.306105e-04,6.852065e-06
2,4.919690e-03,1.461774e-04
3,2.459845e-03,7.308869e-05
4,4.919690e-03,1.461774e-04
5,2.459845e-03,7.308869e-05
6,4.919690e-03,1.461774e-04
7,4.919690e-03,1.461774e-04
8,2.459845e-03,7.308869e-05
9,3.883709e-03,1.461774e-04
10,3.135330e-03,1.461774e-04
11,1.229922e-03,3.654434e-05
12,1.165229e-03,3.654434e-05
13,6.598189e-04,3.654434e-05
14,8.497897e-07,8.120993e-08
15,9.747118e-06,1.325872e-06
16,7.397448e-06,3.236992e-07
Total,,,
Latency (max),4.919690e-03,
Energy (sum),,1.214546e-03,
EDP, , ,5.975191e-06

OU Size: 4x180
layer,time_s,energy_J
1,2.254858e-04,7.004068e-06
2,4.810363e-03,1.494201e-04
3,2.405182e-03,7.471006e-05
4,4.810363e-03,1.494201e-04
5,2.405182e-03,7.471006e-05
6,4.810363e-03,1.494201e-04
7,4.810363e-03,1.494201e-04
8,2.405182e-03,7.471006e-05
9,3.797405e-03,1.494201e-04
10,3.065656e-03,1.494201e-04
11,1.202591e-03,3.735503e-05
12,1.139335e-03,3.735503e-05
13,6.451562e-04,3.735503e-05
14,8.309055e-07,8.301146e-08
15,9.530516e-06,1.355284e-06
16,7.233060e-06,3.308800e-07
Total,,,
Latency (max),4.810363e-03,
Energy (sum),,1.241489e-03,
EDP, , ,5.972014e-06

OU Size: 4x184
layer,time_s,energy_J
1,2.205839e-04,7.156071e-06
2,4.705790e-03,1.526628e-04
3,2.352895e-03,7.633142e-05
4,4.705790e-03,1.526628e-04
5,2.352895e-03,7.633142e-05
6,4.705790e-03,1.526628e-04
7,4.705790e-03,1.526628e-04
8,2.352895e-03,7.633142e-05
9,3.714852e-03,1.526628e-04
10,2.999012e-03,1.526628e-04
11,1.176448e-03,3.816571e-05
12,1.114567e-03,3.816571e-05
13,6.311311e-04,3.816571e-05
14,8.128423e-07,8.481298e-08
15,9.323331e-06,1.384697e-06
16,7.075820e-06,3.380608e-07
Total,,,
Latency (max),4.705790e-03,
Energy (sum),,1.268432e-03,
EDP, , ,5.968976e-06

OU Size: 4x188
layer,time_s,energy_J
1,2.158906e-04,7.308074e-06
2,4.605667e-03,1.559056e-04
3,2.302834e-03,7.795279e-05
4,4.605667e-03,1.559056e-04
5,2.302834e-03,7.795279e-05
6,4.605667e-03,1.559056e-04
7,4.605667e-03,1.559056e-04
8,2.302834e-03,7.795279e-05
9,3.635813e-03,1.559056e-04
10,2.935203e-03,1.559056e-04
11,1.151417e-03,3.897640e-05
12,1.090852e-03,3.897640e-05
13,6.177028e-04,3.897640e-05
14,7.955478e-07,8.661451e-08
15,9.124962e-06,1.414110e-06
16,6.925271e-06,3.452416e-07
Total,,,
Latency (max),4.605667e-03,
Energy (sum),,1.295375e-03,
EDP, , ,5.966066e-06

OU Size: 4x192
layer,time_s,energy_J
1,2.113929e-04,7.460077e-06
2,4.509716e-03,1.591483e-04
3,2.254858e-03,7.957416e-05
4,4.509716e-03,1.591483e-04
5,2.254858e-03,7.957416e-05
6,4.509716e-03,1.591483e-04
7,4.509716e-03,1.591483e-04
8,2.254858e-03,7.957416e-05
9,3.560067e-03,1.591483e-04
10,2.874053e-03,1.591483e-04
11,1.127429e-03,3.978708e-05
12,1.068126e-03,3.978708e-05
13,6.048340e-04,3.978708e-05
14,7.789739e-07,8.841603e-08
15,8.934859e-06,1.443522e-06
16,6.780994e-06,3.524224e-07
Total,,,
Latency (max),4.509716e-03,
Energy (sum),,1.322318e-03,
EDP, , ,5.963278e-06

OU Size: 4x196
layer,time_s,energy_J
1,2.070788e-04,7.612081e-06
2,4.417681e-03,1.623911e-04
3,2.208840e-03,8.119553e-05
4,4.417681e-03,1.623911e-04
5,2.208840e-03,8.119553e-05
6,4.417681e-03,1.623911e-04
7,4.417681e-03,1.623911e-04
8,2.208840e-03,8.119553e-05
9,3.487413e-03,1.623911e-04
10,2.815399e-03,1.623911e-04
11,1.104420e-03,4.059776e-05
12,1.046328e-03,4.059776e-05
13,5.924904e-04,4.059776e-05
14,7.630765e-07,9.021756e-08
15,8.752514e-06,1.472935e-06
16,6.642606e-06,3.596032e-07
Total,,,
Latency (max),4.417681e-03,
Energy (sum),,1.349261e-03,
EDP, , ,5.960604e-06

OU Size: 4x200
layer,time_s,energy_J
1,2.029372e-04,7.764084e-06
2,4.329327e-03,1.656338e-04
3,2.164664e-03,8.281689e-05
4,4.329327e-03,1.656338e-04
5,2.164664e-03,8.281689e-05
6,4.329327e-03,1.656338e-04
7,4.329327e-03,1.656338e-04
8,2.164664e-03,8.281689e-05
9,3.417664e-03,1.656338e-04
10,2.759091e-03,1.656338e-04
11,1.082332e-03,4.140845e-05
12,1.025401e-03,4.140845e-05
13,5.806406e-04,4.140845e-05
14,7.478149e-07,9.201909e-08
15,8.577464e-06,1.502347e-06
16,6.509754e-06,3.667840e-07
Total,,,
Latency (max),4.329327e-03,
Energy (sum),,1.376204e-03,
EDP, , ,5.958037e-06

OU Size: 4x204
layer,time_s,energy_J
1,1.989580e-04,7.916087e-06
2,4.244438e-03,1.688765e-04
3,2.122219e-03,8.443826e-05
4,4.244438e-03,1.688765e-04
5,2.122219e-03,8.443826e-05
6,4.244438e-03,1.688765e-04
7,4.244438e-03,1.688765e-04
8,2.122219e-03,8.443826e-05
9,3.350651e-03,1.688765e-04
10,2.704991e-03,1.688765e-04
11,1.061110e-03,4.221913e-05
12,1.005295e-03,4.221913e-05
13,5.692555e-04,4.221913e-05
14,7.331519e-07,9.382061e-08
15,8.409279e-06,1.531760e-06
16,6.382112e-06,3.739648e-07
Total,,,
Latency (max),4.244438e-03,
Energy (sum),,1.403147e-03,
EDP, , ,5.955571e-06

OU Size: 4x208
layer,time_s,energy_J
1,1.951319e-04,8.068090e-06
2,4.162814e-03,1.721193e-04
3,2.081407e-03,8.605963e-05
4,4.162814e-03,1.721193e-04
5,2.081407e-03,8.605963e-05
6,4.162814e-03,1.721193e-04
7,4.162814e-03,1.721193e-04
8,2.081407e-03,8.605963e-05
9,3.286216e-03,1.721193e-04
10,2.652972e-03,1.721193e-04
11,1.040704e-03,4.302981e-05
12,9.859628e-04,4.302981e-05
13,5.583083e-04,4.302981e-05
14,7.190528e-07,9.562214e-08
15,8.247562e-06,1.561172e-06
16,6.259379e-06,3.811456e-07
Total,,,
Latency (max),4.162814e-03,
Energy (sum),,1.430090e-03,
EDP, , ,5.953199e-06

OU Size: 4x212
layer,time_s,energy_J
1,1.914502e-04,8.220093e-06
2,4.084271e-03,1.753620e-04
3,2.042135e-03,8.768099e-05
4,4.084271e-03,1.753620e-04
5,2.042135e-03,8.768099e-05
6,4.084271e-03,1.753620e-04
7,4.084271e-03,1.753620e-04
8,2.042135e-03,8.768099e-05
9,3.224212e-03,1.753620e-04
10,2.602916e-03,1.753620e-04
11,1.021068e-03,4.384050e-05
12,9.673598e-04,4.384050e-05
13,5.477742e-04,4.384050e-05
14,7.054858e-07,9.742366e-08
15,8.091947e-06,1.590585e-06
16,6.141278e-06,3.883264e-07
Total,,,
Latency (max),4.084271e-03,
Energy (sum),,1.457033e-03,
EDP, , ,5.950917e-06

OU Size: 4x216
layer,time_s,energy_J
1,1.879048e-04,8.372096e-06
2,4.008636e-03,1.786047e-04
3,2.004318e-03,8.930236e-05
4,4.008636e-03,1.786047e-04
5,2.004318e-03,8.930236e-05
6,4.008636e-03,1.786047e-04
7,4.008636e-03,1.786047e-04
8,2.004318e-03,8.930236e-05
9,3.164504e-03,1.786047e-04
10,2.554714e-03,1.786047e-04
11,1.002159e-03,4.465118e-05
12,9.494457e-04,4.465118e-05
13,5.376302e-04,4.465118e-05
14,6.924212e-07,9.922519e-08
15,7.942096e-06,1.619997e-06
16,6.027550e-06,3.955072e-07
Total,,,
Latency (max),4.008636e-03,
Energy (sum),,1.483976e-03,
EDP, , ,5.948719e-06

OU Size: 4x220
layer,time_s,energy_J
1,1.844884e-04,8.524100e-06
2,3.935752e-03,1.818475e-04
3,1.967876e-03,9.092373e-05
4,3.935752e-03,1.818475e-04
5,1.967876e-03,9.092373e-05
6,3.935752e-03,1.818475e-04
7,3.935752e-03,1.818475e-04
8,1.967876e-03,9.092373e-05
9,3.106968e-03,1.818475e-04
10,2.508264e-03,1.818475e-04
11,9.839380e-04,4.546186e-05
12,9.321830e-04,4.546186e-05
13,5.278551e-04,4.546186e-05
14,6.798318e-07,1.010267e-07
15,7.797695e-06,1.649410e-06
16,5.917958e-06,4.026880e-07
Total,,,
Latency (max),3.935752e-03,
Energy (sum),,1.510919e-03,
EDP, , ,5.946601e-06

OU Size: 4x224
layer,time_s,energy_J
1,1.811939e-04,8.676103e-06
2,3.865471e-03,1.850902e-04
3,1.932735e-03,9.254510e-05
4,3.865471e-03,1.850902e-04
5,1.932735e-03,9.254510e-05
6,3.865471e-03,1.850902e-04
7,3.865471e-03,1.850902e-04
8,1.932735e-03,9.254510e-05
9,3.051486e-03,1.850902e-04
10,2.463474e-03,1.850902e-04
11,9.663676e-04,4.627255e-05
12,9.155369e-04,4.627255e-05
13,5.184291e-04,4.627255e-05
14,6.676919e-07,1.028282e-07
15,7.658450e-06,1.678823e-06
16,5.812281e-06,4.098688e-07
Total,,,
Latency (max),3.865471e-03,
Energy (sum),,1.537862e-03,
EDP, , ,5.944559e-06

OU Size: 4x228
layer,time_s,energy_J
1,1.780151e-04,8.828106e-06
2,3.797655e-03,1.883329e-04
3,1.898828e-03,9.416646e-05
4,3.797655e-03,1.883329e-04
5,1.898828e-03,9.416646e-05
6,3.797655e-03,1.883329e-04
7,3.797655e-03,1.883329e-04
8,1.898828e-03,9.416646e-05
9,2.997951e-03,1.883329e-04
10,2.420255e-03,1.883329e-04
11,9.494138e-04,4.708323e-05
12,8.994749e-04,4.708323e-05
13,5.093339e-04,4.708323e-05
14,6.559780e-07,1.046298e-07
15,7.524091e-06,1.708235e-06
16,5.710311e-06,4.170496e-07
Total,,,
Latency (max),3.797655e-03,
Energy (sum),,1.564805e-03,
EDP, , ,5.942589e-06

OU Size: 4x232
layer,time_s,energy_J
1,1.749459e-04,8.980109e-06
2,3.732178e-03,1.915757e-04
3,1.866089e-03,9.578783e-05
4,3.732178e-03,1.915757e-04
5,1.866089e-03,9.578783e-05
6,3.732178e-03,1.915757e-04
7,3.732178e-03,1.915757e-04
8,1.866089e-03,9.578783e-05
9,2.946262e-03,1.915757e-04
10,2.378526e-03,1.915757e-04
11,9.330446e-04,4.789392e-05
12,8.839667e-04,4.789392e-05
13,5.005523e-04,4.789392e-05
14,6.446681e-07,1.064313e-07
15,7.394366e-06,1.737648e-06
16,5.611857e-06,4.242304e-07
Total,,,
Latency (max),3.732178e-03,
Energy (sum),,1.591748e-03,
EDP, , ,5.940686e-06

OU Size: 4x236
layer,time_s,energy_J
1,1.719807e-04,9.132112e-06
2,3.668921e-03,1.948184e-04
3,1.834461e-03,9.740920e-05
4,3.668921e-03,1.948184e-04
5,1.834461e-03,9.740920e-05
6,3.668921e-03,1.948184e-04
7,3.668921e-03,1.948184e-04
8,1.834461e-03,9.740920e-05
9,2.896326e-03,1.948184e-04
10,2.338212e-03,1.948184e-04
11,9.172303e-04,4.870460e-05
12,8.689842e-04,4.870460e-05
13,4.920683e-04,4.870460e-05
14,6.337415e-07,1.082328e-07
15,7.269037e-06,1.767060e-06
16,5.516741e-06,4.314112e-07
Total,,,
Latency (max),3.668921e-03,
Energy (sum),,1.618691e-03,
EDP, , ,5.938848e-06

OU Size: 4x240
layer,time_s,energy_J
1,1.691143e-04,9.284115e-06
2,3.607773e-03,1.980611e-04
3,1.803886e-03,9.903056e-05
4,3.607773e-03,1.980611e-04
5,1.803886e-03,9.903056e-05
6,3.607773e-03,1.980611e-04
7,3.607773e-03,1.980611e-04
8,1.803886e-03,9.903056e-05
9,2.848054e-03,1.980611e-04
10,2.299242e-03,1.980611e-04
11,9.019431e-04,4.951528e-05
12,8.545011e-04,4.951528e-05
13,4.838672e-04,4.951528e-05
14,6.231791e-07,1.100343e-07
15,7.147887e-06,1.796473e-06
16,5.424795e-06,4.385920e-07
Total,,,
Latency (max),3.607773e-03,
Energy (sum),,1.645634e-03,
EDP, , ,5.937071e-06

OU Size: 4x244
layer,time_s,energy_J
1,1.663420e-04,9.436119e-06
2,3.548629e-03,2.013039e-04
3,1.774314e-03,1.006519e-04
4,3.548629e-03,2.013039e-04
5,1.774314e-03,1.006519e-04
6,3.548629e-03,2.013039e-04
7,3.548629e-03,2.013039e-04
8,1.774314e-03,1.006519e-04
9,2.801364e-03,2.013039e-04
10,2.261550e-03,2.013039e-04
11,8.871572e-04,5.032597e-05
12,8.404929e-04,5.032597e-05
13,4.759349e-04,5.032597e-05
14,6.129631e-07,1.118359e-07
15,7.030708e-06,1.825885e-06
16,5.335864e-06,4.457728e-07
Total,,,
Latency (max),3.548629e-03,
Energy (sum),,1.672576e-03,
EDP, , ,5.935353e-06

OU Size: 4x248
layer,time_s,energy_J
1,1.636590e-04,9.588122e-06
2,3.491393e-03,2.045466e-04
3,1.745696e-03,1.022733e-04
4,3.491393e-03,2.045466e-04
5,1.745696e-03,1.022733e-04
6,3.491393e-03,2.045466e-04
7,3.491393e-03,2.045466e-04
8,1.745696e-03,1.022733e-04
9,2.756181e-03,2.045466e-04
10,2.225073e-03,2.045466e-04
11,8.728482e-04,5.113665e-05
12,8.269366e-04,5.113665e-05
13,4.682586e-04,5.113665e-05
14,6.030766e-07,1.136374e-07
15,6.917310e-06,1.855298e-06
16,5.249802e-06,4.529536e-07
Total,,,
Latency (max),3.491393e-03,
Energy (sum),,1.699519e-03,
EDP, , ,5.933690e-06

OU Size: 4x252
layer,time_s,energy_J
1,1.610613e-04,9.740125e-06
2,3.435974e-03,2.077893e-04
3,1.717987e-03,1.038947e-04
4,3.435974e-03,2.077893e-04
5,1.717987e-03,1.038947e-04
6,3.435974e-03,2.077893e-04
7,3.435974e-03,2.077893e-04
8,1.717987e-03,1.038947e-04
9,2.712432e-03,2.077893e-04
10,2.189754e-03,2.077893e-04
11,8.589935e-04,5.194733e-05
12,8.138106e-04,5.194733e-05
13,4.608259e-04,5.194733e-05
14,5.935039e-07,1.154389e-07
15,6.807511e-06,1.884711e-06
16,5.166472e-06,4.601344e-07
Total,,,
Latency (max),3.435974e-03,
Energy (sum),,1.726462e-03,
EDP, , ,5.932080e-06

OU Size: 4x256
layer,time_s,energy_J
1,1.585447e-04,9.892128e-06
2,3.382287e-03,2.110321e-04
3,1.691143e-03,1.055160e-04
4,3.382287e-03,2.110321e-04
5,1.691143e-03,1.055160e-04
6,3.382287e-03,2.110321e-04
7,3.382287e-03,2.110321e-04
8,1.691143e-03,1.055160e-04
9,2.670050e-03,2.110321e-04
10,2.155540e-03,2.110321e-04
11,8.455717e-04,5.275802e-05
12,8.010948e-04,5.275802e-05
13,4.536255e-04,5.275802e-05
14,5.842304e-07,1.172404e-07
15,6.701144e-06,1.914123e-06
16,5.085746e-06,4.673152e-07
Total,,,
Latency (max),3.382287e-03,
Energy (sum),,1.753405e-03,
EDP, , ,5.930520e-06

OU Size: 8x4
layer,time_s,energy_J
1,5.073430e-03,4.798532e-07
2,1.082332e-01,1.023687e-05
3,5.411659e-02,5.118434e-06
4,1.082332e-01,1.023687e-05
5,5.411659e-02,5.118434e-06
6,1.082332e-01,1.023687e-05
7,1.082332e-01,1.023687e-05
8,5.411659e-02,5.118434e-06
9,8.544161e-02,1.023687e-05
10,6.897727e-02,1.023687e-05
11,2.705829e-02,2.559217e-06
12,2.563503e-02,2.559217e-06
13,1.451602e-02,2.559217e-06
14,1.869537e-05,5.687168e-09
15,2.144366e-04,9.285140e-08
16,1.627439e-04,2.266880e-08
Total,,,
Latency (max),1.082332e-01,
Energy (sum),,8.505522e-05,
EDP, , ,9.205796e-06

OU Size: 8x8
layer,time_s,energy_J
1,2.536715e-03,6.318563e-07
2,5.411659e-02,1.347960e-05
3,2.705829e-02,6.739801e-06
4,5.411659e-02,1.347960e-05
5,2.705829e-02,6.739801e-06
6,5.411659e-02,1.347960e-05
7,5.411659e-02,1.347960e-05
8,2.705829e-02,6.739801e-06
9,4.272080e-02,1.347960e-05
10,3.448863e-02,1.347960e-05
11,1.352915e-02,3.369900e-06
12,1.281752e-02,3.369900e-06
13,7.258008e-03,3.369900e-06
14,9.347687e-06,7.488693e-09
15,1.072183e-04,1.222640e-07
16,8.137193e-05,2.984960e-08
Total,,,
Latency (max),5.411659e-02,
Energy (sum),,1.119982e-04,
EDP, , ,6.060959e-06

OU Size: 8x12
layer,time_s,energy_J
1,1.691143e-03,7.838595e-07
2,3.607773e-02,1.672234e-05
3,1.803886e-02,8.361168e-06
4,3.607773e-02,1.672234e-05
5,1.803886e-02,8.361168e-06
6,3.607773e-02,1.672234e-05
7,3.607773e-02,1.672234e-05
8,1.803886e-02,8.361168e-06
9,2.848054e-02,1.672234e-05
10,2.299242e-02,1.672234e-05
11,9.019431e-03,4.180584e-06
12,8.545011e-03,4.180584e-06
13,4.838672e-03,4.180584e-06
14,6.231791e-06,9.290219e-09
15,7.147887e-05,1.516765e-07
16,5.424795e-05,3.703040e-08
Total,,,
Latency (max),3.607773e-02,
Energy (sum),,1.389411e-04,
EDP, , ,5.012680e-06

OU Size: 8x16
layer,time_s,energy_J
1,1.268358e-03,9.358627e-07
2,2.705829e-02,1.996507e-05
3,1.352915e-02,9.982535e-06
4,2.705829e-02,1.996507e-05
5,1.352915e-02,9.982535e-06
6,2.705829e-02,1.996507e-05
7,2.705829e-02,1.996507e-05
8,1.352915e-02,9.982535e-06
9,2.136040e-02,1.996507e-05
10,1.724432e-02,1.996507e-05
11,6.764573e-03,4.991268e-06
12,6.408758e-03,4.991268e-06
13,3.629004e-03,4.991268e-06
14,4.673843e-06,1.109174e-08
15,5.360915e-05,1.810891e-07
16,4.068596e-05,4.421120e-08
Total,,,
Latency (max),2.705829e-02,
Energy (sum),,1.658841e-04,
EDP, , ,4.488540e-06

OU Size: 8x20
layer,time_s,energy_J
1,1.014686e-03,1.087866e-06
2,2.164664e-02,2.320780e-05
3,1.082332e-02,1.160390e-05
4,2.164664e-02,2.320780e-05
5,1.082332e-02,1.160390e-05
6,2.164664e-02,2.320780e-05
7,2.164664e-02,2.320780e-05
8,1.082332e-02,1.160390e-05
9,1.708832e-02,2.320780e-05
10,1.379545e-02,2.320780e-05
11,5.411659e-03,5.801951e-06
12,5.127007e-03,5.801951e-06
13,2.903203e-03,5.801951e-06
14,3.739075e-06,1.289327e-08
15,4.288732e-05,2.105016e-07
16,3.254877e-05,5.139200e-08
Total,,,
Latency (max),2.164664e-02,
Energy (sum),,1.928270e-04,
EDP, , ,4.174057e-06

OU Size: 8x24
layer,time_s,energy_J
1,8.455717e-04,1.239869e-06
2,1.803886e-02,2.645054e-05
3,9.019431e-03,1.322527e-05
4,1.803886e-02,2.645054e-05
5,9.019431e-03,1.322527e-05
6,1.803886e-02,2.645054e-05
7,1.803886e-02,2.645054e-05
8,9.019431e-03,1.322527e-05
9,1.424027e-02,2.645054e-05
10,1.149621e-02,2.645054e-05
11,4.509716e-03,6.612635e-06
12,4.272506e-03,6.612635e-06
13,2.419336e-03,6.612635e-06
14,3.115896e-06,1.469479e-08
15,3.573943e-05,2.399142e-07
16,2.712398e-05,5.857280e-08
Total,,,
Latency (max),1.803886e-02,
Energy (sum),,2.197700e-04,
EDP, , ,3.964401e-06

OU Size: 8x28
layer,time_s,energy_J
1,7.247757e-04,1.391872e-06
2,1.546188e-02,2.969327e-05
3,7.730941e-03,1.484664e-05
4,1.546188e-02,2.969327e-05
5,7.730941e-03,1.484664e-05
6,1.546188e-02,2.969327e-05
7,1.546188e-02,2.969327e-05
8,7.730941e-03,1.484664e-05
9,1.220594e-02,2.969327e-05
10,9.853895e-03,2.969327e-05
11,3.865471e-03,7.423318e-06
12,3.662148e-03,7.423318e-06
13,2.073716e-03,7.423318e-06
14,2.670768e-06,1.649632e-08
15,3.063380e-05,2.693267e-07
16,2.324912e-05,6.575360e-08
Total,,,
Latency (max),1.546188e-02,
Energy (sum),,2.467130e-04,
EDP, , ,3.814647e-06

OU Size: 8x32
layer,time_s,energy_J
1,6.341788e-04,1.543875e-06
2,1.352915e-02,3.293601e-05
3,6.764573e-03,1.646800e-05
4,1.352915e-02,3.293601e-05
5,6.764573e-03,1.646800e-05
6,1.352915e-02,3.293601e-05
7,1.352915e-02,3.293601e-05
8,6.764573e-03,1.646800e-05
9,1.068020e-02,3.293601e-05
10,8.622158e-03,3.293601e-05
11,3.382287e-03,8.234002e-06
12,3.204379e-03,8.234002e-06
13,1.814502e-03,8.234002e-06
14,2.336922e-06,1.829784e-08
15,2.680458e-05,2.987393e-07
16,2.034298e-05,7.293440e-08
Total,,,
Latency (max),1.352915e-02,
Energy (sum),,2.736559e-04,
EDP, , ,3.702331e-06

OU Size: 8x36
layer,time_s,energy_J
1,5.637145e-04,1.695879e-06
2,1.202591e-02,3.617874e-05
3,6.012954e-03,1.808937e-05
4,1.202591e-02,3.617874e-05
5,6.012954e-03,1.808937e-05
6,1.202591e-02,3.617874e-05
7,1.202591e-02,3.617874e-05
8,6.012954e-03,1.808937e-05
9,9.493512e-03,3.617874e-05
10,7.664141e-03,3.617874e-05
11,3.006477e-03,9.044686e-06
12,2.848337e-03,9.044686e-06
13,1.612891e-03,9.044686e-06
14,2.077264e-06,2.009937e-08
15,2.382629e-05,3.281519e-07
16,1.808265e-05,8.011520e-08
Total,,,
Latency (max),1.202591e-02,
Energy (sum),,3.005989e-04,
EDP, , ,3.614974e-06

OU Size: 8x40
layer,time_s,energy_J
1,5.073430e-04,1.847882e-06
2,1.082332e-02,3.942148e-05
3,5.411659e-03,1.971074e-05
4,1.082332e-02,3.942148e-05
5,5.411659e-03,1.971074e-05
6,1.082332e-02,3.942148e-05
7,1.082332e-02,3.942148e-05
8,5.411659e-03,1.971074e-05
9,8.544161e-03,3.942148e-05
10,6.897727e-03,3.942148e-05
11,2.705829e-03,9.855369e-06
12,2.563503e-03,9.855369e-06
13,1.451602e-03,9.855369e-06
14,1.869537e-06,2.190090e-08
15,2.144366e-05,3.575644e-07
16,1.627439e-05,8.729600e-08
Total,,,
Latency (max),1.082332e-02,
Energy (sum),,3.275418e-04,
EDP, , ,3.545089e-06

OU Size: 8x44
layer,time_s,energy_J
1,4.612209e-04,1.999885e-06
2,9.839380e-03,4.266421e-05
3,4.919690e-03,2.133211e-05
4,9.839380e-03,4.266421e-05
5,4.919690e-03,2.133211e-05
6,9.839380e-03,4.266421e-05
7,9.839380e-03,4.266421e-05
8,4.919690e-03,2.133211e-05
9,7.767419e-03,4.266421e-05
10,6.270661e-03,4.266421e-05
11,2.459845e-03,1.066605e-05
12,2.330458e-03,1.066605e-05
13,1.319638e-03,1.066605e-05
14,1.699579e-06,2.370242e-08
15,1.949424e-05,3.869770e-07
16,1.479490e-05,9.447680e-08
Total,,,
Latency (max),9.839380e-03,
Energy (sum),,3.544848e-04,
EDP, , ,3.487910e-06

OU Size: 8x48
layer,time_s,energy_J
1,4.227858e-04,2.151888e-06
2,9.019431e-03,4.590695e-05
3,4.509716e-03,2.295347e-05
4,9.019431e-03,4.590695e-05
5,4.509716e-03,2.295347e-05
6,9.019431e-03,4.590695e-05
7,9.019431e-03,4.590695e-05
8,4.509716e-03,2.295347e-05
9,7.120134e-03,4.590695e-05
10,5.748106e-03,4.590695e-05
11,2.254858e-03,1.147674e-05
12,2.136253e-03,1.147674e-05
13,1.209668e-03,1.147674e-05
14,1.557948e-06,2.550395e-08
15,1.786972e-05,4.163895e-07
16,1.356199e-05,1.016576e-07
Total,,,
Latency (max),9.019431e-03,
Energy (sum),,3.814277e-04,
EDP, , ,3.440261e-06

OU Size: 8x52
layer,time_s,energy_J
1,3.902639e-04,2.303891e-06
2,8.325629e-03,4.914968e-05
3,4.162814e-03,2.457484e-05
4,8.325629e-03,4.914968e-05
5,4.162814e-03,2.457484e-05
6,8.325629e-03,4.914968e-05
7,8.325629e-03,4.914968e-05
8,4.162814e-03,2.457484e-05
9,6.572431e-03,4.914968e-05
10,5.305944e-03,4.914968e-05
11,2.081407e-03,1.228742e-05
12,1.971926e-03,1.228742e-05
